fecha,vuelos_totales,atrasos_totales_arribo,atrasos_totales_salida,vuelos_cancelados,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
17/1/2006,18731,4322,3358,281,18731,18731,18731,18731,18731
5/12/2006,19681,2583,2160,231,19681,19681,19681,19681,19681
6/11/2006,20456,4625,3819,290,20456,20456,20456,20456,20456
7/10/2006,17009,2307,2064,82,17009,17009,17009,17009,17009
10/7/2006,20779,3521,3379,180,20779,20779,20779,20779,20779
20/6/2006,20375,4665,4446,275,20375,20375,20375,20375,20375
11/6/2006,19583,3787,3426,165,19583,19583,19583,19583,19583
30/5/2006,19977,4667,4094,481,19977,19977,19977,19977,19977
21/5/2006,19150,4002,3607,103,19150,19150,19150,19150,19150
12/5/2006,20270,5317,4969,274,20270,20270,20270,20270,20270
22/4/2006,17384,2994,2752,96,17384,17384,17384,17384,17384
13/4/2006,20320,4275,3620,245,20320,20320,20320,20320,20320
23/3/2006,20187,4356,3849,152,20187,20187,20187,20187,20187
14/3/2006,19750,4379,3784,289,19750,19750,19750,19750,19750
24/2/2006,20039,4823,4241,254,20039,20039,20039,20039,20039
15/2/2006,19214,2944,2282,116,19214,19214,19214,19214,19214
25/1/2006,18763,2123,1819,181,18763,18763,18763,18763,18763
16/1/2006,19432,3637,3068,125,19432,19432,19432,19432,19432
4/12/2006,20362,4529,3793,324,20362,20362,20362,20362,20362
5/11/2006,19299,3491,2948,103,19299,19299,19299,19299,19299
6/10/2006,20585,6765,5625,247,20585,20585,20585,20585,20585
10/6/2006,17950,2934,2862,179,17950,17950,17950,17950,17950
20/5/2006,17148,1892,1986,84,17148,17148,17148,17148,17148
11/5/2006,20223,6424,5558,545,20223,20223,20223,20223,20223
21/4/2006,20309,5606,4977,227,20309,20309,20309,20309,20309
12/4/2006,20137,2881,2513,175,20137,20137,20137,20137,20137
30/4/2006,19227,4498,4121,401,19227,19227,19227,19227,19227
22/3/2006,20057,3066,2743,137,20057,20057,20057,20057,20057
13/3/2006,20129,7512,6832,665,20129,20129,20129,20129,20129
31/3/2006,20215,4618,4230,274,20215,20215,20215,20215,20215
23/2/2006,19982,5602,4727,133,19982,19982,19982,19982,19982
14/2/2006,18965,2138,1997,161,18965,18965,18965,18965,18965
24/1/2006,18730,2512,2070,188,18730,18730,18730,18730,18730
15/1/2006,18350,3805,3374,283,18350,18350,18350,18350,18350
3/12/2006,19184,3841,3338,226,19184,19184,19184,19184,19184
4/11/2006,16795,1881,1744,125,16795,16795,16795,16795,16795
5/10/2006,20553,4811,3674,171,20553,20553,20553,20553,20553
10/5/2006,19981,5415,4313,260,19981,19981,19981,19981,19981
20/4/2006,20277,4658,3714,192,20277,20277,20277,20277,20277
11/4/2006,19696,2385,2198,188,19696,19696,19696,19696,19696
21/3/2006,19762,5092,4539,271,19762,19762,19762,19762,19762
12/3/2006,18976,6516,5545,322,18976,18976,18976,18976,18976
30/3/2006,20177,3312,2739,174,20177,20177,20177,20177,20177
22/2/2006,19546,5612,4539,343,19546,19546,19546,19546,19546
13/2/2006,19600,3845,3729,674,19600,19600,19600,19600,19600
23/1/2006,19442,5755,5297,668,19442,19442,19442,19442,19442
14/1/2006,15983,3015,2716,140,15983,15983,15983,15983,15983
2/12/2006,16750,3984,3620,402,16750,16750,16750,16750,16750
3/11/2006,20520,4205,3567,126,20520,20520,20520,20520,20520
4/10/2006,20248,6391,5003,643,20248,20248,20248,20248,20248
10/4/2006,20285,2220,2029,127,20285,20285,20285,20285,20285
20/3/2006,20141,8163,7190,368,20141,20141,20141,20141,20141
11/3/2006,17084,4131,3741,113,17084,17084,17084,17084,17084
21/2/2006,19640,4840,4000,209,19640,19640,19640,19640,19640
12/2/2006,18502,5798,5726,3297,18502,18502,18502,18502,18502
22/1/2006,18349,5810,4993,431,18349,18349,18349,18349,18349
13/1/2006,19575,7396,6449,693,19575,19575,19575,19575,19575
31/1/2006,18683,2362,2010,298,18683,18683,18683,18683,18683
1/12/2006,20471,9095,8280,2658,20471,20471,20471,20471,20471
2/11/2006,20503,5571,4319,232,20503,20503,20503,20503,20503
3/10/2006,19692,3195,2601,501,19692,19692,19692,19692,19692
10/3/2006,20197,5331,4840,200,20197,20197,20197,20197,20197
20/2/2006,19870,6646,5790,243,19870,19870,19870,19870,19870
11/2/2006,16384,4351,3546,861,16384,16384,16384,16384,16384
30/1/2006,19432,3964,3315,483,19432,19432,19432,19432,19432
21/1/2006,15983,2471,2123,209,15983,15983,15983,15983,15983
12/1/2006,19511,2533,2343,357,19511,19511,19511,19511,19511
1/11/2006,20244,3318,2506,176,20244,20244,20244,20244,20244
2/10/2006,20474,4607,3677,836,20474,20474,20474,20474,20474
10/2/2006,19731,3883,3238,185,19731,19731,19731,19731,19731
20/1/2006,19574,3142,2672,411,19574,19574,19574,19574,19574
11/1/2006,18780,4014,3544,357,18780,18780,18780,18780,18780
1/10/2006,19424,3367,2945,205,19424,19424,19424,19424,19424
10/1/2006,18746,1645,1498,191,18746,18746,18746,18746,18746
29/12/2006,20616,6508,5775,1351,20616,20616,20616,20616,20616
28/12/2006,20599,5618,5470,417,20599,20599,20599,20599,20599
19/12/2006,20543,4830,4235,321,20543,20543,20543,20543,20543
29/11/2006,20065,7071,5643,805,20065,20065,20065,20065,20065
27/12/2006,20593,6057,5973,247,20593,20593,20593,20593,20593
18/12/2006,20537,3740,3265,192,20537,20537,20537,20537,20537
28/11/2006,20267,5386,4412,244,20267,20267,20267,20267,20267
19/11/2006,19388,3047,2623,168,19388,19388,19388,19388,19388
29/10/2006,19319,4000,3593,250,19319,19319,19319,19319,19319
26/12/2006,20572,7892,7421,388,20572,20572,20572,20572,20572
17/12/2006,19385,3602,3272,168,19385,19385,19385,19385,19385
27/11/2006,20662,4699,4093,133,20662,20662,20662,20662,20662
18/11/2006,17114,1961,2035,78,17114,17114,17114,17114,17114
28/10/2006,16998,5331,4504,495,16998,16998,16998,16998,16998
19/10/2006,20539,6912,5549,306,20539,20539,20539,20539,20539
25/12/2006,17485,4386,3975,325,17485,17485,17485,17485,17485
16/12/2006,17279,3920,3789,174,17279,17279,17279,17279,17279
26/11/2006,20397,4345,3807,94,20397,20397,20397,20397,20397
17/11/2006,20627,4951,4685,204,20627,20627,20627,20627,20627
27/10/2006,20568,8965,7636,577,20568,20568,20568,20568,20568
18/10/2006,20292,6435,5092,439,20292,20292,20292,20292,20292
24/12/2006,17056,4153,4142,196,17056,17056,17056,17056,17056
15/12/2006,20606,8361,7736,698,20606,20606,20606,20606,20606
25/11/2006,18146,1756,1749,38,18146,18146,18146,18146,18146
16/11/2006,20552,7705,6535,748,20552,20552,20552,20552,20552
26/10/2006,20566,7756,6270,923,20566,20566,20566,20566,20566
17/10/2006,19733,7036,5624,567,19733,19733,19733,19733,19733
23/12/2006,18052,8063,7875,268,18052,18052,18052,18052,18052
14/12/2006,20458,8221,7284,1082,20458,20458,20458,20458,20458
24/11/2006,16600,1322,1322,78,16600,16600,16600,16600,16600
15/11/2006,20296,8576,6983,835,20296,20296,20296,20296,20296
25/10/2006,20275,4545,3272,205,20275,20275,20275,20275,20275
16/10/2006,20501,7379,6122,746,20501,20501,20501,20501,20501
22/12/2006,20760,11773,10908,1204,20760,20760,20760,20760,20760
13/12/2006,20076,4446,3738,494,20076,20076,20076,20076,20076
31/12/2006,17310,5708,5315,368,17310,17310,17310,17310,17310
23/11/2006,15090,1862,1709,47,15090,15090,15090,15090,15090
14/11/2006,19779,3378,2857,285,19779,19779,19779,19779,19779
24/10/2006,19731,3391,2451,156,19731,19731,19731,19731,19731
15/10/2006,19496,6089,5084,281,19496,19496,19496,19496,19496
21/12/2006,20761,9281,8689,1956,20761,20761,20761,20761,20761
12/12/2006,19689,4455,3774,606,19689,19689,19689,19689,19689
30/12/2006,18212,6670,6504,592,18212,18212,18212,18212,18212
22/11/2006,20686,4606,3867,130,20686,20686,20686,20686,20686
13/11/2006,20457,6572,5863,639,20457,20457,20457,20457,20457
23/10/2006,20501,5011,4112,183,20501,20501,20501,20501,20501
14/10/2006,17015,4087,3656,357,17015,17015,17015,17015,17015
20/12/2006,20657,7773,7170,1415,20657,20657,20657,20657,20657
11/12/2006,20349,3335,2850,342,20349,20349,20349,20349,20349
21/11/2006,20510,4609,3826,115,20510,20510,20510,20510,20510
12/11/2006,19312,4998,4501,287,19312,19312,19312,19312,19312
30/11/2006,20492,7926,6509,1564,20492,20492,20492,20492,20492
31/10/2006,19684,2127,1711,258,19684,19684,19684,19684,19684
22/10/2006,19470,5924,4898,204,19470,19470,19470,19470,19470
13/10/2006,20551,6469,5217,528,20551,20551,20551,20551,20551
10/12/2006,19177,2884,2623,142,19177,19177,19177,19177,19177
20/11/2006,19917,3667,3124,207,19917,19917,19917,19917,19917
11/11/2006,16845,2880,2544,202,16845,16845,16845,16845,16845
30/10/2006,20472,3066,2609,211,20472,20472,20472,20472,20472
21/10/2006,16990,2784,2388,175,16990,16990,16990,16990,16990
12/10/2006,20507,7567,6105,501,20507,20507,20507,20507,20507
10/11/2006,20545,4376,3622,580,20545,20545,20545,20545,20545
20/10/2006,20543,7342,6435,403,20543,20543,20543,20543,20543
11/10/2006,20262,5461,4163,375,20262,20262,20262,20262,20262
10/10/2006,19739,4801,3818,363,19739,19739,19739,19739,19739
9/9/2007,20031,4125,3555,222,20031,20031,20031,20031,20031
8/9/2007,17170,1991,1830,116,17170,17170,17170,17170,17170
9/8/2007,21728,7242,6504,819,21728,21728,21728,21728,21728
7/9/2007,21211,4631,3858,262,21211,21211,21211,21211,21211
8/8/2007,21649,6579,6158,418,21649,21649,21649,21649,21649
9/7/2007,21703,7282,6494,551,21703,21703,21703,21703,21703
6/9/2007,21163,3341,2632,206,21163,21163,21163,21163,21163
7/8/2007,21607,6327,5704,372,21607,21607,21607,21607,21607
8/7/2007,20779,5903,5430,190,20779,20779,20779,20779,20779
9/6/2007,19005,4539,4421,424,19005,19005,19005,19005,19005
5/9/2007,20616,3567,2779,190,20616,20616,20616,20616,20616
6/8/2007,21693,6843,6234,424,21693,21693,21693,21693,21693
7/7/2007,19151,3277,3225,134,19151,19151,19151,19151,19151
8/6/2007,21661,9217,7945,1114,21661,21661,21661,21661,21661
9/5/2007,20950,4073,3130,258,20950,20950,20950,20950,20950
4/9/2007,21051,3265,2892,116,21051,21051,21051,21051,21051
5/8/2007,20753,7060,6248,323,20753,20753,20753,20753,20753
6/7/2007,20914,4729,4081,306,20914,20914,20914,20914,20914
7/6/2007,21547,5534,4730,602,21547,21547,21547,21547,21547
8/5/2007,20629,2426,1906,152,20629,20629,20629,20629,20629
9/4/2007,21168,3491,3246,185,21168,21168,21168,21168,21168
3/9/2007,20470,3103,2925,127,20470,20470,20470,20470,20470
4/8/2007,18967,3916,3785,184,18967,18967,18967,18967,18967
5/7/2007,20121,4650,3882,311,20121,20121,20121,20121,20121
6/6/2007,21106,4983,3997,330,21106,21106,21106,21106,21106
7/5/2007,21073,4511,3578,168,21073,21073,21073,21073,21073
8/4/2007,20037,3209,2954,179,20037,20037,20037,20037,20037
9/3/2007,21325,3950,3682,157,21325,21325,21325,21325,21325
2/9/2007,16759,1257,1299,86,16759,16759,16759,16759,16759
3/8/2007,21728,5918,5149,424,21728,21728,21728,21728,21728
4/7/2007,17742,2027,1811,123,17742,17742,17742,17742,17742
5/6/2007,20959,5097,4481,351,20959,20959,20959,20959,20959
6/5/2007,20084,6319,5071,136,20084,20084,20084,20084,20084
7/4/2007,18153,3492,3077,121,18153,18153,18153,18153,18153
8/3/2007,21305,3947,3616,227,21305,21305,21305,21305,21305
9/2/2007,20833,5093,4484,262,20833,20833,20833,20833,20833
1/9/2007,17175,2046,2106,106,17175,17175,17175,17175,17175
2/8/2007,21692,5336,4842,218,21692,21692,21692,21692,21692
3/7/2007,20018,3676,3197,332,20018,20018,20018,20018,20018
4/6/2007,21245,7196,6387,694,21245,21245,21245,21245,21245
5/5/2007,17964,3541,2947,205,17964,17964,17964,17964,17964
6/4/2007,21275,5303,4610,237,21275,21275,21275,21275,21275
7/3/2007,21196,6606,5639,480,21196,21196,21196,21196,21196
8/2/2007,20794,4776,4006,399,20794,20794,20794,20794,20794
9/1/2007,20127,3468,3038,203,20127,20127,20127,20127,20127
1/8/2007,21613,6286,5639,319,21613,21613,21613,21613,21613
2/7/2007,21087,5508,5128,580,21087,21087,21087,21087,21087
3/6/2007,20174,7354,6299,376,20174,20174,20174,20174,20174
4/5/2007,21148,4956,4046,182,21148,21148,21148,21148,21148
5/4/2007,21323,5799,5236,333,21323,21323,21323,21323,21323
6/3/2007,21083,4160,3599,427,21083,21083,21083,21083,21083
7/2/2007,20280,5396,4613,520,20280,20280,20280,20280,20280
8/1/2007,20816,4033,3623,356,20816,20816,20816,20816,20816
1/7/2007,20743,6475,5890,579,20743,20743,20743,20743,20743
2/6/2007,18138,3655,3380,262,18138,18138,18138,18138,18138
3/5/2007,21097,4883,3798,237,21097,21097,21097,21097,21097
4/4/2007,21222,7018,6089,434,21222,21222,21222,21222,21222
5/3/2007,21247,4168,3672,371,21247,21247,21247,21247,21247
6/2/2007,20098,6180,5287,1103,20098,20098,20098,20098,20098
7/1/2007,19830,5335,4638,223,19830,19830,19830,19830,19830
1/6/2007,21283,5983,4862,373,21283,21283,21283,21283,21283
2/5/2007,20920,4380,3324,338,20920,20920,20920,20920,20920
3/4/2007,21112,6431,5199,722,21112,21112,21112,21112,21112
4/3/2007,20052,4230,4021,221,20052,20052,20052,20052,20052
5/2/2007,20758,6275,5658,593,20758,20758,20758,20758,20758
6/1/2007,17783,3867,3686,203,17783,17783,17783,17783,17783
1/5/2007,20593,3885,2811,267,20593,20593,20593,20593,20593
2/4/2007,21311,4669,4374,297,21311,21311,21311,21311,21311
3/3/2007,18032,5254,4879,520,18032,18032,18032,18032,18032
4/2/2007,19497,4747,4157,391,19497,19497,19497,19497,19497
5/1/2007,20957,8127,7087,580,20957,20957,20957,20957,20957
29/9/2007,17130,1988,1770,86,17130,17130,17130,17130,17130
1/4/2007,20207,5012,4642,242,20207,20207,20207,20207,20207
2/3/2007,21305,9858,8753,1238,21305,21305,21305,21305,21305
3/2/2007,17165,4828,3821,330,17165,17165,17165,17165,17165
4/1/2007,20960,6192,5379,497,20960,20960,20960,20960,20960
19/9/2007,20644,2683,2218,188,20644,20644,20644,20644,20644
28/9/2007,21161,4196,3426,147,21161,21161,21161,21161,21161
29/8/2007,21227,4883,4025,328,21227,21227,21227,21227,21227
1/3/2007,21218,9660,8224,1475,21218,21218,21218,21218,21218
2/2/2007,20846,7570,5898,521,20846,20846,20846,20846,20846
3/1/2007,21074,4615,4421,177,21074,21074,21074,21074,21074
18/9/2007,20319,2854,2332,206,20319,20319,20319,20319,20319
27/9/2007,21124,5843,4559,299,21124,21124,21124,21124,21124
28/8/2007,20975,2817,2290,234,20975,20975,20975,20975,20975
19/8/2007,20713,7097,6388,572,20713,20713,20713,20713,20713
29/7/2007,20745,8533,7684,1091,20745,20745,20745,20745,20745
1/2/2007,20753,7765,5659,1015,20753,20753,20753,20753,20753
2/1/2007,21197,5516,5382,211,21197,21197,21197,21197,21197
17/9/2007,21098,3594,3057,191,21098,21098,21098,21098,21098
26/9/2007,20611,3581,2696,181,20611,20611,20611,20611,20611
18/8/2007,18917,4854,4460,220,18917,18917,18917,18917,18917
27/8/2007,21520,4247,3583,229,21520,21520,21520,21520,21520
19/7/2007,21733,10728,9455,1085,21733,21733,21733,21733,21733
28/7/2007,18972,5311,5123,318,18972,18972,18972,18972,18972
29/6/2007,21748,8090,7410,484,21748,21748,21748,21748,21748
1/1/2007,19563,6440,6360,359,19563,19563,19563,19563,19563
16/9/2007,20036,3255,2967,145,20036,20036,20036,20036,20036
25/9/2007,20273,4870,3895,592,20273,20273,20273,20273,20273
17/8/2007,21689,7327,6150,655,21689,21689,21689,21689,21689
26/8/2007,20554,4560,4115,224,20554,20554,20554,20554,20554
18/7/2007,21669,8133,7011,876,21669,21669,21669,21669,21669
27/7/2007,21780,8048,6879,734,21780,21780,21780,21780,21780
19/6/2007,21602,7965,7026,834,21602,21602,21602,21602,21602
28/6/2007,21709,10118,9618,1444,21709,21709,21709,21709,21709
29/5/2007,20945,3917,3243,149,20945,20945,20945,20945,20945
15/9/2007,17145,1914,1857,110,17145,17145,17145,17145,17145
24/9/2007,21079,3031,2821,215,21079,21079,21079,21079,21079
16/8/2007,21680,7465,6256,499,21680,21680,21680,21680,21680
25/8/2007,18296,4527,4209,302,18296,18296,18296,18296,18296
17/7/2007,21618,6798,5627,277,21618,21618,21618,21618,21618
26/7/2007,21731,8269,6882,483,21731,21731,21731,21731,21731
18/6/2007,21683,7152,6310,593,21683,21683,21683,21683,21683
27/6/2007,21626,9526,8714,1753,21626,21626,21626,21626,21626
19/5/2007,18056,2121,2026,84,18056,18056,18056,18056,18056
28/5/2007,19982,3203,2747,102,19982,19982,19982,19982,19982
29/4/2007,19998,2827,2566,101,19998,19998,19998,19998,19998
14/9/2007,21193,5202,4526,250,21193,21193,21193,21193,21193
23/9/2007,20023,3165,2734,142,20023,20023,20023,20023,20023
15/8/2007,21600,4682,4090,177,21600,21600,21600,21600,21600
24/8/2007,21570,7792,6891,680,21570,21570,21570,21570,21570
16/7/2007,21714,5750,4902,189,21714,21714,21714,21714,21714
25/7/2007,21667,5078,4166,246,21667,21667,21667,21667,21667
17/6/2007,20765,6615,6253,366,20765,20765,20765,20765,20765
26/6/2007,21593,8180,7506,1287,21593,21593,21593,21593,21593
18/5/2007,21205,4748,4085,165,21205,21205,21205,21205,21205
27/5/2007,17176,2666,2075,77,17176,17176,17176,17176,17176
28/4/2007,17899,2083,1981,112,17899,17899,17899,17899,17899
19/4/2007,21063,3348,2874,115,21063,21063,21063,21063,21063
29/3/2007,21306,6251,5257,599,21306,21306,21306,21306,21306
13/9/2007,21126,3794,3210,188,21126,21126,21126,21126,21126
22/9/2007,17136,2413,2168,150,17136,17136,17136,17136,17136
14/8/2007,21606,5587,5045,288,21606,21606,21606,21606,21606
23/8/2007,21512,7237,6224,1264,21512,21512,21512,21512,21512
15/7/2007,20744,6104,5409,278,20744,20744,20744,20744,20744
24/7/2007,21611,3738,3474,212,21611,21611,21611,21611,21611
16/6/2007,19096,6169,5540,266,19096,19096,19096,19096,19096
25/6/2007,21664,8240,7130,762,21664,21664,21664,21664,21664
17/5/2007,21178,3947,3336,142,21178,21178,21178,21178,21178
26/5/2007,17696,3376,3088,78,17696,17696,17696,17696,17696
18/4/2007,20869,4440,3682,236,20869,20869,20869,20869,20869
27/4/2007,21086,5715,5122,333,21086,21086,21086,21086,21086
19/3/2007,21298,4970,4481,208,21298,21298,21298,21298,21298
28/3/2007,21224,5554,4430,475,21224,21224,21224,21224,21224
9/12/2007,19716,6988,5758,908,19716,19716,19716,19716,19716
12/9/2007,20645,2979,2653,181,20645,20645,20645,20645,20645
21/9/2007,21182,4624,3902,237,21182,21182,21182,21182,21182
30/9/2007,20059,3751,3125,133,20059,20059,20059,20059,20059
13/8/2007,21682,4653,4291,228,21682,21682,21682,21682,21682
31/8/2007,21535,5778,4910,194,21535,21535,21535,21535,21535
22/8/2007,21234,5643,4698,338,21234,21234,21234,21234,21234
14/7/2007,18999,4260,3874,117,18999,18999,18999,18999,18999
23/7/2007,21740,6748,5906,468,21740,21740,21740,21740,21740
15/6/2007,21715,5792,5233,313,21715,21715,21715,21715,21715
24/6/2007,20670,4264,4034,250,20670,20670,20670,20670,20670
16/5/2007,21011,5591,4855,529,21011,21011,21011,21011,21011
25/5/2007,21270,5594,4955,90,21270,21270,21270,21270,21270
17/4/2007,20577,4856,3980,327,20577,20577,20577,20577,20577
26/4/2007,21060,5904,4920,583,21060,21060,21060,21060,21060
27/3/2007,21121,3637,3081,261,21121,21121,21121,21121,21121
18/3/2007,20219,5202,5357,295,20219,20219,20219,20219,20219
28/2/2007,20985,4617,3580,286,20985,20985,20985,20985,20985
19/2/2007,21099,5695,5273,347,21099,21099,21099,21099,21099
29/1/2007,20760,4589,3785,335,20760,20760,20760,20760,20760
8/12/2007,16766,3373,2646,295,16766,16766,16766,16766,16766
9/11/2007,21273,4480,4127,202,21273,21273,21273,21273,21273
11/9/2007,20316,4915,4158,446,20316,20316,20316,20316,20316
20/9/2007,21144,3171,2663,180,21144,21144,21144,21144,21144
12/8/2007,20767,4216,4205,140,20767,20767,20767,20767,20767
21/8/2007,20947,6289,5717,518,20947,20947,20947,20947,20947
30/8/2007,21528,6049,5043,415,21528,21528,21528,21528,21528
13/7/2007,21737,4730,4238,193,21737,21737,21737,21737,21737
31/7/2007,21589,6390,5779,316,21589,21589,21589,21589,21589
22/7/2007,20775,5166,4574,209,20775,20775,20775,20775,20775
14/6/2007,21663,6779,5687,284,21663,21663,21663,21663,21663
23/6/2007,19077,3193,3240,225,19077,19077,19077,19077,19077
15/5/2007,20682,5995,4899,574,20682,20682,20682,20682,20682
24/5/2007,21239,6812,5776,659,21239,21239,21239,21239,21239
16/4/2007,21094,6404,6110,843,21094,21094,21094,21094,21094
25/4/2007,20859,6874,5792,935,20859,20859,20859,20859,20859
26/3/2007,21264,4308,3795,247,21264,21264,21264,21264,21264
17/3/2007,18325,6839,6940,1183,18325,18325,18325,18325,18325
27/2/2007,20835,5203,4527,376,20835,20835,20835,20835,20835
18/2/2007,19850,4996,4544,394,19850,19850,19850,19850,19850
19/1/2007,20867,6812,5752,511,20867,20867,20867,20867,20867
28/1/2007,19540,4615,3839,148,19540,19540,19540,19540,19540
7/12/2007,21051,7505,5975,462,21051,21051,21051,21051,21051
8/11/2007,21260,3275,2942,150,21260,21260,21260,21260,21260
9/10/2007,20556,4684,3759,442,20556,20556,20556,20556,20556
10/9/2007,21097,6152,5484,809,21097,21097,21097,21097,21097
11/8/2007,18984,3016,3127,133,18984,18984,18984,18984,18984
20/8/2007,21569,8110,7145,665,21569,21569,21569,21569,21569
12/7/2007,21716,5292,4669,216,21716,21716,21716,21716,21716
30/7/2007,21725,8551,8032,702,21725,21725,21725,21725,21725
21/7/2007,19020,3941,3723,191,19020,19020,19020,19020,19020
13/6/2007,21577,7119,6057,709,21577,21577,21577,21577,21577
22/6/2007,21699,5844,5109,332,21699,21699,21699,21699,21699
14/5/2007,21129,3719,3100,121,21129,21129,21129,21129,21129
23/5/2007,21026,4645,3826,94,21026,21026,21026,21026,21026
15/4/2007,20039,6966,6243,919,20039,20039,20039,20039,20039
24/4/2007,20578,4404,3302,784,20578,20578,20578,20578,20578
16/3/2007,21332,8244,7554,3742,21332,21332,21332,21332,21332
25/3/2007,20181,3586,3384,150,20181,20181,20181,20181,20181
26/2/2007,21166,8609,7954,1049,21166,21166,21166,21166,21166
17/2/2007,17890,6306,5922,441,17890,17890,17890,17890,17890
27/1/2007,17186,2701,2384,155,17186,17186,17186,17186,17186
18/1/2007,20815,7649,6079,650,20815,20815,20815,20815,20815
6/12/2007,21017,5222,4062,336,21017,21017,21017,21017,21017
7/11/2007,21048,2531,2250,182,21048,21048,21048,21048,21048
8/10/2007,21137,5396,4559,189,21137,21137,21137,21137,21137
10/8/2007,21744,6836,6565,491,21744,21744,21744,21744,21744
11/7/2007,21656,8204,7464,866,21656,21656,21656,21656,21656
20/7/2007,21764,7467,6852,412,21764,21764,21764,21764,21764
12/6/2007,21539,7102,5989,1001,21539,21539,21539,21539,21539
21/6/2007,21700,5741,4933,386,21700,21700,21700,21700,21700
30/6/2007,19109,5091,5043,276,19109,19109,19109,19109,19109
13/5/2007,20051,3239,2735,150,20051,20051,20051,20051,20051
22/5/2007,20689,4472,3704,232,20689,20689,20689,20689,20689
31/5/2007,21234,4802,3957,188,21234,21234,21234,21234,21234
14/4/2007,18275,4076,3679,262,18275,18275,18275,18275,18275
23/4/2007,21000,2826,2387,97,21000,21000,21000,21000,21000
15/3/2007,21326,5865,5151,325,21326,21326,21326,21326,21326
24/3/2007,18313,4288,4230,343,18313,18313,18313,18313,18313
25/2/2007,19970,9882,9173,2377,19970,19970,19970,19970,19970
16/2/2007,21243,9579,8992,766,21243,21243,21243,21243,21243
17/1/2007,20365,5283,4775,1301,20365,20365,20365,20365,20365
26/1/2007,20854,5048,4391,330,20854,20854,20854,20854,20854
5/12/2007,20507,7478,6235,938,20507,20507,20507,20507,20507
6/11/2007,20635,3558,3060,262,20635,20635,20635,20635,20635
7/10/2007,19880,3757,3175,161,19880,19880,19880,19880,19880
10/7/2007,21597,8947,7833,921,21597,21597,21597,21597,21597
11/6/2007,21614,6115,5085,427,21614,21614,21614,21614,21614
20/6/2007,21639,7580,7011,515,21639,21639,21639,21639,21639
12/5/2007,17999,2793,2423,108,17999,17999,17999,17999,17999
21/5/2007,21149,3289,2826,161,21149,21149,21149,21149,21149
30/5/2007,21060,5200,4524,564,21060,21060,21060,21060,21060
13/4/2007,21186,6558,5563,512,21186,21186,21186,21186,21186
22/4/2007,19952,3278,2758,87,19952,19952,19952,19952,19952
14/3/2007,21203,4594,3794,285,21203,21203,21203,21203,21203
23/3/2007,21353,5891,5406,312,21353,21353,21353,21353,21353
15/2/2007,21161,11170,10342,1359,21161,21161,21161,21161,21161
24/2/2007,17988,6441,5887,2121,17988,17988,17988,17988,17988
16/1/2007,20141,6092,5285,900,20141,20141,20141,20141,20141
25/1/2007,20812,4055,3250,255,20812,20812,20812,20812,20812
4/12/2007,20160,4632,3595,466,20160,20160,20160,20160,20160
5/11/2007,21183,3277,2761,208,21183,21183,21183,21183,21183
6/10/2007,17180,2515,2273,126,17180,17180,17180,17180,17180
10/6/2007,20674,4506,3866,210,20674,20674,20674,20674,20674
11/5/2007,21148,5208,4586,209,21148,21148,21148,21148,21148
20/5/2007,20099,3729,3366,121,20099,20099,20099,20099,20099
12/4/2007,21158,7972,7023,627,21158,21158,21158,21158,21158
30/4/2007,21032,3901,3152,152,21032,21032,21032,21032,21032
21/4/2007,18031,2203,2007,119,18031,18031,18031,18031,18031
13/3/2007,21115,4183,3544,381,21115,21115,21115,21115,21115
22/3/2007,21313,7928,7086,569,21313,21313,21313,21313,21313
31/3/2007,18316,4965,4637,279,18316,18316,18316,18316,18316
14/2/2007,20458,10999,10229,4385,20458,20458,20458,20458,20458
23/2/2007,21246,5834,5088,289,21246,21246,21246,21246,21246
15/1/2007,20741,9684,8585,1107,20741,20741,20741,20741,20741
24/1/2007,20352,2823,1913,185,20352,20352,20352,20352,20352
3/12/2007,20931,5842,4897,606,20931,20931,20931,20931,20931
4/11/2007,20039,2711,2468,132,20039,20039,20039,20039,20039
5/10/2007,21213,5586,4574,170,21213,21213,21213,21213,21213
10/5/2007,21127,5966,4983,301,21127,21127,21127,21127,21127
11/4/2007,21050,7594,6166,1043,21050,21050,21050,21050,21050
20/4/2007,21093,3300,2924,58,21093,21093,21093,21093,21093
12/3/2007,21299,4369,4020,286,21299,21299,21299,21299,21299
21/3/2007,21237,4853,4212,745,21237,21237,21237,21237,21237
30/3/2007,21340,5891,5342,566,21340,21340,21340,21340,21340
13/2/2007,20034,8853,7566,3582,20034,20034,20034,20034,20034
22/2/2007,21216,6510,5712,536,21216,21216,21216,21216,21216
14/1/2007,19532,7488,6498,1786,19532,19532,19532,19532,19532
23/1/2007,20121,2765,2092,230,20121,20121,20121,20121,20121
2/12/2007,19716,7462,6234,941,19716,19716,19716,19716,19716
3/11/2007,17086,1753,1678,218,17086,17086,17086,17086,17086
4/10/2007,21175,4115,3390,121,21175,21175,21175,21175,21175
10/4/2007,20941,3849,2987,143,20941,20941,20941,20941,20941
11/3/2007,20207,4705,4368,135,20207,20207,20207,20207,20207
20/3/2007,21123,3944,3433,222,21123,21123,21123,21123,21123
12/2/2007,20742,6252,5106,587,20742,20742,20742,20742,20742
21/2/2007,21047,5777,5149,801,21047,21047,21047,21047,21047
