fecha,vuelos_totales,atrasos_totales_arribo,tiempo_atrasado_porcentaje_arribo,atrasos_totales_salida,tiempo_atrasado_porcentaje_salida,vuelos_cancelados,vuelos_cancelados_porcentaje,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
21/3/1998,13447,3603,0.267941,2992,0.222503,203,0.0150963,0,0,0,0,0
12/3/1998,15196,2600,0.171098,2286,0.150434,258,0.0169782,0,0,0,0,0
13/2/1998,15185,2660,0.175173,2229,0.14679,139,0.00915377,0,0,0,0,0
22/2/1998,14322,3434,0.239771,2712,0.189359,141,0.00984499,0,0,0,0,0
14/1/1998,15067,4570,0.303312,3390,0.224995,524,0.034778,0,0,0,0,0
23/1/1998,15098,4778,0.316466,3781,0.250431,617,0.0408663,0,0,0,0,0
2/12/1998,15122,2376,0.157122,2038,0.134771,366,0.0242031,0,0,0,0,0
3/11/1998,15139,1701,0.112359,1319,0.087126,296,0.0195522,0,0,0,0,0
4/10/1998,14375,4274,0.297322,3155,0.219478,166,0.0115478,0,0,0,0,0
10/4/1998,14914,2147,0.143959,1813,0.121564,169,0.0113316,0,0,0,0,0
20/3/1998,15222,5701,0.374524,4697,0.308567,335,0.0220076,0,0,0,0,0
11/3/1998,15173,2928,0.192974,2538,0.167271,322,0.0212219,0,0,0,0,0
12/2/1998,15161,3196,0.210804,2481,0.163644,220,0.0145109,0,0,0,0,0
21/2/1998,13387,2377,0.17756,1969,0.147083,230,0.0171808,0,0,0,0,0
13/1/1998,15062,2759,0.183176,1931,0.128203,426,0.0282831,0,0,0,0,0
31/1/1998,13175,1558,0.118254,1329,0.100873,173,0.0131309,0,0,0,0,0
22/1/1998,15081,4730,0.31364,3609,0.239308,524,0.0347457,0,0,0,0,0
1/12/1998,15184,2152,0.141728,1724,0.113541,160,0.0105374,0,0,0,0,0
2/11/1998,15152,2160,0.142555,1930,0.127376,374,0.0246832,0,0,0,0,0
3/10/1998,13255,2212,0.16688,1768,0.133384,314,0.0236892,0,0,0,0,0
10/3/1998,15171,2395,0.157867,1918,0.126425,317,0.0208951,0,0,0,0,0
11/2/1998,15112,4367,0.288976,3129,0.207054,432,0.0285866,0,0,0,0,0
20/2/1998,15185,3171,0.208824,2709,0.1784,209,0.0137636,0,0,0,0,0
21/1/1998,15068,3315,0.220003,2407,0.159743,389,0.0258163,0,0,0,0,0
12/1/1998,15060,4650,0.308765,3941,0.261687,886,0.0588313,0,0,0,0,0
30/1/1998,15095,2325,0.154025,1858,0.123087,276,0.0182842,0,0,0,0,0
1/11/1998,14343,2848,0.198564,2499,0.174231,207,0.0144321,0,0,0,0,0
2/10/1998,15191,4087,0.269041,3360,0.221184,448,0.0294911,0,0,0,0,0
10/2/1998,15079,3911,0.259367,2951,0.195703,520,0.034485,0,0,0,0,0
20/1/1998,15057,1742,0.115694,1257,0.0834828,299,0.0198579,0,0,0,0,0
11/1/1998,14240,4424,0.310674,3701,0.259902,460,0.0323034,0,0,0,0,0
1/10/1998,15158,2788,0.183929,2130,0.14052,300,0.0197915,0,0,0,0,0
10/1/1998,13205,1959,0.148353,1772,0.134192,218,0.0165089,0,0,0,0,0
29/12/1998,15165,7152,0.471612,6612,0.436004,541,0.0356742,0,0,0,0,0
28/12/1998,15186,5753,0.378836,5432,0.357698,519,0.0341762,0,0,0,0,0
19/12/1998,13333,3896,0.292207,3412,0.255906,176,0.0132003,0,0,0,0,0
29/11/1998,14623,2293,0.156808,2059,0.140806,66,0.00451344,0,0,0,0,0
27/12/1998,14452,4609,0.318918,4261,0.294838,453,0.0313451,0,0,0,0,0
18/12/1998,15305,4776,0.312055,3826,0.249984,175,0.0114342,0,0,0,0,0
28/11/1998,13328,1175,0.0881603,1195,0.0896609,56,0.00420168,0,0,0,0,0
19/11/1998,15220,2921,0.191919,2248,0.1477,226,0.0148489,0,0,0,0,0
29/10/1998,15180,2499,0.164625,1887,0.124308,255,0.0167984,0,0,0,0,0
26/12/1998,13211,3278,0.248127,2890,0.218757,116,0.00878056,0,0,0,0,0
17/12/1998,15294,3581,0.234144,2847,0.186151,187,0.012227,0,0,0,0,0
18/11/1998,15181,1647,0.108491,1321,0.0870167,268,0.0176536,0,0,0,0,0
27/11/1998,11856,691,0.0582827,672,0.0566802,90,0.00759109,0,0,0,0,0
28/10/1998,15164,1743,0.114943,1393,0.0918623,244,0.0160907,0,0,0,0,0
19/10/1998,15199,2432,0.160011,1907,0.125469,185,0.0121719,0,0,0,0,0
25/12/1998,12573,2641,0.210053,2504,0.199157,261,0.0207588,0,0,0,0,0
16/12/1998,15265,2315,0.151654,1836,0.120275,267,0.017491,0,0,0,0,0
17/11/1998,15175,2519,0.165997,1868,0.123097,348,0.0229325,0,0,0,0,0
26/11/1998,11232,853,0.0759437,756,0.0673077,56,0.00498575,0,0,0,0,0
27/10/1998,15160,1772,0.116887,1291,0.0851583,255,0.0168206,0,0,0,0,0
18/10/1998,14412,3210,0.222731,2895,0.200874,134,0.00929781,0,0,0,0,0
16/12/1999,15820,3792,0.239697,3010,0.190265,193,0.0121997,0,0,0,0,0
25/12/1999,12138,966,0.0795848,979,0.0806558,166,0.0136761,0,0,0,0,0
26/11/1999,11941,997,0.0834938,872,0.0730257,92,0.00770455,0,0,0,0,0
17/11/1999,15813,1759,0.111238,1503,0.0950484,331,0.0209321,0,0,0,0,0
27/10/1999,15902,1951,0.122689,1562,0.0982266,326,0.0205006,0,0,0,0,0
18/10/1999,15912,2867,0.180178,2258,0.141905,268,0.0168426,0,0,0,0,0
15/12/1999,15746,4648,0.295186,3445,0.218786,470,0.0298489,0,0,0,0,0
24/12/1999,13884,2098,0.151109,1727,0.124388,173,0.0124604,0,0,0,0,0
25/11/1999,11554,1101,0.0952917,865,0.0748658,58,0.00501991,0,0,0,0,0
16/11/1999,15808,2918,0.18459,2390,0.151189,420,0.0265688,0,0,0,0,0
26/10/1999,15904,1907,0.119907,1459,0.0917379,266,0.0167254,0,0,0,0,0
17/10/1999,15139,4020,0.265539,3403,0.224784,240,0.0158531,0,0,0,0,0
14/12/1999,15739,3634,0.230891,2656,0.168753,453,0.028782,0,0,0,0,0
23/12/1999,15862,5257,0.331421,4369,0.275438,224,0.0141218,0,0,0,0,0
24/11/1999,15869,3145,0.198185,2660,0.167622,79,0.00497826,0,0,0,0,0
15/11/1999,15823,3290,0.207925,3039,0.192062,364,0.0230045,0,0,0,0,0
16/10/1999,13813,2446,0.17708,2034,0.147253,457,0.0330848,0,0,0,0,0
25/10/1999,15896,2198,0.138274,1820,0.114494,199,0.0125189,0,0,0,0,0
13/12/1999,15758,3614,0.229344,2758,0.175022,329,0.0208783,0,0,0,0,0
31/12/1999,11520,1063,0.0922743,1079,0.0936632,321,0.0278646,0,0,0,0,0
22/12/1999,15868,5425,0.341883,4578,0.288505,150,0.00945299,0,0,0,0,0
23/11/1999,15828,5159,0.325941,4257,0.268954,239,0.0150998,0,0,0,0,0
14/11/1999,15006,3577,0.238371,3074,0.204851,206,0.0137278,0,0,0,0,0
15/10/1999,15923,3591,0.225523,3131,0.196634,741,0.0465365,0,0,0,0,0
24/10/1999,15149,2430,0.160407,2207,0.145686,103,0.00679913,0,0,0,0,0
12/12/1999,14939,2368,0.158511,1928,0.129058,162,0.0108441,0,0,0,0,0
30/12/1999,15728,2054,0.130595,1995,0.126844,228,0.0144964,0,0,0,0,0
21/12/1999,15861,4114,0.259378,3398,0.214236,280,0.0176534,0,0,0,0,0
22/11/1999,15832,3798,0.239894,3058,0.193153,568,0.0358767,0,0,0,0,0
13/11/1999,13687,2131,0.155695,1958,0.143055,311,0.0227223,0,0,0,0,0
14/10/1999,15906,4398,0.276499,3870,0.243304,504,0.0316862,0,0,0,0,0
23/10/1999,13796,1855,0.134459,1648,0.119455,244,0.0176863,0,0,0,0,0
20/12/1999,15870,4783,0.301386,3854,0.242848,460,0.0289855,0,0,0,0,0
11/12/1999,13615,2017,0.148145,1532,0.112523,251,0.0184355,0,0,0,0,0
30/11/1999,15814,3177,0.200898,2406,0.152144,187,0.011825,0,0,0,0,0
21/11/1999,15000,2730,0.182,2221,0.148067,191,0.0127333,0,0,0,0,0
12/11/1999,15827,3022,0.19094,2537,0.160296,210,0.0132685,0,0,0,0,0
13/10/1999,15909,5506,0.346093,4376,0.275064,914,0.0574518,0,0,0,0,0
22/10/1999,15923,4350,0.27319,3640,0.2286,225,0.0141305,0,0,0,0,0
31/10/1999,14945,2112,0.141318,1914,0.12807,326,0.0218133,0,0,0,0,0
10/12/1999,15767,3940,0.249889,3137,0.19896,258,0.0163633,0,0,0,0,0
20/11/1999,13680,1991,0.145541,1919,0.140278,179,0.0130848,0,0,0,0,0
11/11/1999,15823,2333,0.147444,1947,0.123049,223,0.0140934,0,0,0,0,0
12/10/1999,15898,2634,0.165681,2181,0.137187,323,0.020317,0,0,0,0,0
30/10/1999,13617,2149,0.157817,1686,0.123816,300,0.0220313,0,0,0,0,0
21/10/1999,15920,2572,0.161558,2030,0.127513,217,0.0136307,0,0,0,0,0
10/11/1999,15804,3286,0.207922,2650,0.167679,312,0.0197418,0,0,0,0,0
11/10/1999,15906,2492,0.15667,2194,0.137935,217,0.0136427,0,0,0,0,0
20/10/1999,15893,3531,0.222173,2693,0.169446,354,0.022274,0,0,0,0,0
10/10/1999,15143,3557,0.234894,3046,0.201149,265,0.0174998,0,0,0,0,0
9/9/1999,15856,3905,0.246279,3037,0.191536,778,0.0490666,0,0,0,0,0
8/9/1999,15845,3385,0.213632,2402,0.151594,428,0.0270117,0,0,0,0,0
9/8/1999,15823,3797,0.239967,3137,0.198256,257,0.0162422,0,0,0,0,0
7/9/1999,15900,3670,0.230818,2741,0.17239,312,0.0196226,0,0,0,0,0
8/8/1999,15059,4146,0.275317,3529,0.234345,170,0.0112889,0,0,0,0,0
9/7/1999,15831,4676,0.29537,3564,0.225128,523,0.0330364,0,0,0,0,0
6/9/1999,14916,2799,0.187651,2176,0.145884,128,0.00858139,0,0,0,0,0
7/8/1999,14087,3156,0.224036,2795,0.19841,315,0.022361,0,0,0,0,0
8/7/1999,15780,3829,0.242649,3015,0.191065,391,0.0247782,0,0,0,0,0
9/6/1999,15639,4117,0.263252,2907,0.185881,405,0.0258968,0,0,0,0,0
5/9/1999,12665,1597,0.126096,1330,0.105014,171,0.0135018,0,0,0,0,0
6/8/1999,15833,3622,0.228763,3141,0.198383,251,0.015853,0,0,0,0,0
7/7/1999,15770,4856,0.307926,3899,0.247242,624,0.0395688,0,0,0,0,0
8/6/1999,15629,3417,0.218632,2531,0.161943,419,0.0268091,0,0,0,0,0
9/5/1999,14587,2030,0.139165,1630,0.111743,180,0.0123398,0,0,0,0,0
4/9/1999,13290,1615,0.12152,1380,0.103837,165,0.0124153,0,0,0,0,0
5/8/1999,15811,4434,0.280438,3516,0.222377,383,0.0242236,0,0,0,0,0
6/7/1999,15780,6064,0.384284,4978,0.315463,712,0.0451204,0,0,0,0,0
7/6/1999,15661,3037,0.193921,2457,0.156887,458,0.0292446,0,0,0,0,0
8/5/1999,13491,2241,0.166111,1917,0.142095,348,0.025795,0,0,0,0,0
9/4/1999,15486,6238,0.402815,5013,0.323712,583,0.0376469,0,0,0,0,0
3/9/1999,15997,2951,0.184472,2466,0.154154,236,0.0147528,0,0,0,0,0
4/8/1999,15785,3504,0.221983,2698,0.170922,372,0.0235667,0,0,0,0,0
5/7/1999,15153,2920,0.192701,2392,0.157857,196,0.0129347,0,0,0,0,0
6/6/1999,14846,3695,0.248889,2924,0.196955,245,0.0165028,0,0,0,0,0
7/5/1999,15518,5169,0.333097,4102,0.264338,406,0.0261632,0,0,0,0,0
8/4/1999,15446,4441,0.287518,2935,0.190017,292,0.0189046,0,0,0,0,0
9/3/1999,15394,6136,0.398597,5111,0.332012,1682,0.109263,0,0,0,0,0
2/9/1999,15987,2310,0.144492,1842,0.115219,285,0.017827,0,0,0,0,0
3/8/1999,15771,2758,0.174878,2138,0.135565,308,0.0195295,0,0,0,0,0
4/7/1999,12302,936,0.0760852,941,0.0764916,147,0.0119493,0,0,0,0,0
5/6/1999,13663,1842,0.134817,1578,0.115494,201,0.0147113,0,0,0,0,0
6/5/1999,15490,5237,0.338089,4153,0.268108,577,0.0372498,0,0,0,0,0
7/4/1999,15452,2916,0.188713,2088,0.135128,282,0.0182501,0,0,0,0,0
8/3/1999,15392,6363,0.413397,5212,0.338617,1337,0.0868633,0,0,0,0,0
9/2/1999,15312,3084,0.201411,2596,0.16954,1050,0.0685737,0,0,0,0,0
1/9/1999,15983,2304,0.144153,1720,0.107614,378,0.0236501,0,0,0,0,0
2/8/1999,15794,2694,0.170571,2266,0.143472,361,0.0228568,0,0,0,0,0
3/7/1999,13474,2624,0.194745,2350,0.17441,166,0.01232,0,0,0,0,0
4/6/1999,15621,4448,0.284745,3352,0.214583,299,0.0191409,0,0,0,0,0
5/5/1999,15469,4441,0.28709,3291,0.212748,591,0.0382054,0,0,0,0,0
6/4/1999,15433,3660,0.237154,2834,0.183632,285,0.0184669,0,0,0,0,0
7/3/1999,14487,3914,0.270173,3326,0.229585,378,0.0260924,0,0,0,0,0
8/2/1999,15333,3912,0.255136,3239,0.211244,924,0.0602622,0,0,0,0,0
9/1/1999,12928,4500,0.348082,3964,0.306621,825,0.063815,0,0,0,0,0
1/8/1999,15031,4165,0.277094,3845,0.255805,380,0.0252811,0,0,0,0,0
2/7/1999,15768,5804,0.368087,4764,0.302131,409,0.0259386,0,0,0,0,0
3/6/1999,15602,2996,0.192027,2203,0.1412,284,0.0182028,0,0,0,0,0
4/5/1999,15471,4392,0.283886,3163,0.204447,708,0.045763,0,0,0,0,0
5/4/1999,15444,3804,0.246309,2854,0.184797,239,0.0154753,0,0,0,0,0
6/3/1999,13320,4593,0.34482,3938,0.295646,825,0.0619369,0,0,0,0,0
7/2/1999,14344,3734,0.260318,3108,0.216676,594,0.041411,0,0,0,0,0
8/1/1999,15245,8474,0.555854,7318,0.480026,2281,0.149623,0,0,0,0,0
1/7/1999,15755,6963,0.441955,5451,0.345985,724,0.0459537,0,0,0,0,0
2/6/1999,15575,3955,0.253933,2871,0.184334,472,0.030305,0,0,0,0,0
3/5/1999,15438,2741,0.177549,2050,0.132789,298,0.019303,0,0,0,0,0
4/4/1999,14364,2203,0.15337,1856,0.129212,121,0.00842384,0,0,0,0,0
5/3/1999,15435,3430,0.222222,2801,0.181471,606,0.0392614,0,0,0,0,0
6/2/1999,13124,2124,0.161841,1748,0.133191,358,0.0272783,0,0,0,0,0
7/1/1999,15223,5116,0.33607,4420,0.29035,746,0.0490048,0,0,0,0,0
1/6/1999,15487,3785,0.244399,2796,0.180539,397,0.0256344,0,0,0,0,0
2/5/1999,14539,3750,0.257927,3197,0.219891,245,0.0168512,0,0,0,0,0
3/4/1999,13113,3469,0.264547,2856,0.217799,458,0.0349272,0,0,0,0,0
4/3/1999,15398,3329,0.216197,2787,0.180998,541,0.0351344,0,0,0,0,0
5/2/1999,15369,2696,0.175418,2104,0.136899,228,0.0148351,0,0,0,0,0
6/1/1999,15213,6623,0.435351,5599,0.36804,1036,0.0680997,0,0,0,0,0
1/5/1999,13381,1656,0.123758,1321,0.0987221,196,0.0146476,0,0,0,0,0
2/4/1999,15164,2845,0.187615,2434,0.160512,201,0.0132551,0,0,0,0,0
3/3/1999,15404,4452,0.289016,3423,0.222215,461,0.0299273,0,0,0,0,0
4/2/1999,15312,2785,0.181883,2055,0.134208,324,0.0211599,0,0,0,0,0
5/1/1999,15205,5944,0.390924,5783,0.380335,617,0.0405788,0,0,0,0,0
29/9/1999,15814,4382,0.277096,3137,0.198369,554,0.0350322,0,0,0,0,0
1/4/1999,15428,4050,0.26251,3368,0.218304,238,0.0154265,0,0,0,0,0
2/3/1999,15381,1880,0.122229,1369,0.0890059,361,0.0234705,0,0,0,0,0
3/2/1999,15302,1833,0.119788,1393,0.0910339,322,0.021043,0,0,0,0,0
4/1/1999,15267,7812,0.511692,7712,0.505142,961,0.0629462,0,0,0,0,0
28/9/1999,15814,4203,0.265777,2981,0.188504,555,0.0350955,0,0,0,0,0
19/9/1999,14991,3030,0.202121,2425,0.161764,208,0.013875,0,0,0,0,0
29/8/1999,15036,2806,0.186619,2387,0.158752,260,0.0172918,0,0,0,0,0
1/3/1999,15392,1816,0.117983,1560,0.101351,335,0.0217646,0,0,0,0,0
2/2/1999,15242,3529,0.231531,2541,0.16671,566,0.0371342,0,0,0,0,0
3/1/1999,14520,9059,0.623898,8847,0.609298,2199,0.151446,0,0,0,0,0
27/9/1999,15834,3192,0.201592,2392,0.151067,340,0.0214728,0,0,0,0,0
18/9/1999,13759,1644,0.119485,1572,0.114252,264,0.0191874,0,0,0,0,0
28/8/1999,14071,2116,0.15038,1982,0.140857,367,0.026082,0,0,0,0,0
19/8/1999,15828,3994,0.252338,3196,0.201921,314,0.0198383,0,0,0,0,0
29/7/1999,15776,4809,0.30483,4087,0.259064,626,0.0396805,0,0,0,0,0
1/2/1999,15285,3912,0.255937,3322,0.217337,616,0.0403009,0,0,0,0,0
2/1/1999,13308,7706,0.57905,7027,0.528028,3059,0.229862,0,0,0,0,0
26/9/1999,14982,3413,0.227807,2866,0.191296,195,0.0130156,0,0,0,0,0
17/9/1999,15853,4778,0.301394,4575,0.288589,929,0.0586009,0,0,0,0,0
27/8/1999,15808,5404,0.341852,4461,0.282199,716,0.0452935,0,0,0,0,0
18/8/1999,15806,3229,0.20429,2570,0.162596,354,0.0223966,0,0,0,0,0
19/7/1999,15807,4798,0.303536,3815,0.241349,565,0.0357437,0,0,0,0,0
28/7/1999,15793,5910,0.374216,4816,0.304945,744,0.0471095,0,0,0,0,0
29/6/1999,15750,5146,0.32673,4131,0.262286,762,0.048381,0,0,0,0,0
1/1/1999,13038,3724,0.285627,3169,0.243059,358,0.0274582,0,0,0,0,0
25/9/1999,13743,2009,0.146184,1605,0.116787,225,0.016372,0,0,0,0,0
16/9/1999,15843,5465,0.344947,5043,0.318311,3218,0.203118,0,0,0,0,0
26/8/1999,15805,4873,0.30832,3908,0.247264,1017,0.0643467,0,0,0,0,0
17/8/1999,15815,2770,0.17515,2327,0.147139,313,0.0197913,0,0,0,0,0
27/7/1999,15791,3168,0.200621,2467,0.156228,401,0.0253942,0,0,0,0,0
18/7/1999,15051,4572,0.303767,3860,0.256461,335,0.0222577,0,0,0,0,0
28/6/1999,15769,6754,0.428309,5773,0.366098,721,0.0457226,0,0,0,0,0
19/6/1999,13938,2268,0.162721,2042,0.146506,181,0.0129861,0,0,0,0,0
29/5/1999,12809,2061,0.160902,1698,0.132563,147,0.0114763,0,0,0,0,0
15/9/1999,15834,4109,0.259505,3342,0.211065,1174,0.0741442,0,0,0,0,0
24/9/1999,15850,3073,0.19388,2532,0.159748,225,0.0141956,0,0,0,0,0
25/8/1999,15805,3649,0.230876,2690,0.170199,452,0.0285985,0,0,0,0,0
16/8/1999,15823,2282,0.14422,2065,0.130506,224,0.0141566,0,0,0,0,0
26/7/1999,15801,3804,0.240744,3143,0.198911,455,0.0287956,0,0,0,0,0
17/7/1999,14081,4058,0.28819,3335,0.236844,505,0.0358639,0,0,0,0,0
27/6/1999,14975,4881,0.325943,3980,0.265776,240,0.0160267,0,0,0,0,0
18/6/1999,15758,3258,0.206752,2642,0.167661,242,0.0153573,0,0,0,0,0
28/5/1999,15519,3088,0.198982,2541,0.163735,120,0.00773246,0,0,0,0,0
19/5/1999,15483,3837,0.24782,3274,0.211458,599,0.0386876,0,0,0,0,0
29/4/1999,15446,3765,0.243752,2751,0.178104,295,0.0190988,0,0,0,0,0
14/9/1999,15818,2899,0.183272,2506,0.158427,1262,0.0797825,0,0,0,0,0
23/9/1999,15841,2868,0.181049,2188,0.138123,270,0.0170444,0,0,0,0,0
24/8/1999,15798,4656,0.294721,3430,0.217116,505,0.0319661,0,0,0,0,0
15/8/1999,15068,3081,0.204473,2878,0.191001,234,0.0155296,0,0,0,0,0
25/7/1999,15031,4270,0.28408,3670,0.244162,473,0.0314683,0,0,0,0,0
16/7/1999,15807,3782,0.239261,3009,0.190359,212,0.0134118,0,0,0,0,0
26/6/1999,13951,3588,0.257186,3163,0.226722,248,0.0177765,0,0,0,0,0
17/6/1999,15746,3835,0.243554,3042,0.193192,266,0.0168932,0,0,0,0,0
27/5/1999,15505,3122,0.201354,2335,0.150597,166,0.0107062,0,0,0,0,0
18/5/1999,15483,4386,0.283278,3491,0.225473,873,0.0563844,0,0,0,0,0
19/4/1999,15434,1485,0.0962161,1118,0.0724375,155,0.0100428,0,0,0,0,0
28/4/1999,15414,3727,0.241793,2559,0.166018,228,0.0147917,0,0,0,0,0
29/3/1999,15428,1740,0.112782,1493,0.0967721,166,0.0107597,0,0,0,0,0
13/9/1999,15839,2502,0.157965,2005,0.126586,300,0.0189406,0,0,0,0,0
22/9/1999,15824,2540,0.160516,1983,0.125316,458,0.0289434,0,0,0,0,0
23/8/1999,15801,3208,0.203025,2342,0.148218,389,0.0246187,0,0,0,0,0
14/8/1999,14099,4541,0.32208,4029,0.285765,613,0.0434783,0,0,0,0,0
24/7/1999,14077,5318,0.377779,4678,0.332315,656,0.0466008,0,0,0,0,0
15/7/1999,15832,3257,0.205723,2767,0.174773,314,0.0198332,0,0,0,0,0
25/6/1999,15772,5482,0.347578,4583,0.290578,359,0.0227619,0,0,0,0,0
16/6/1999,15726,4164,0.264784,2966,0.188605,325,0.0206664,0,0,0,0,0
26/5/1999,15502,3464,0.223455,2787,0.179783,338,0.0218036,0,0,0,0,0
17/5/1999,15483,5221,0.337209,4010,0.258994,1142,0.0737583,0,0,0,0,0
18/4/1999,14523,1703,0.117262,1479,0.101838,97,0.00667906,0,0,0,0,0
27/4/1999,15421,3045,0.197458,2026,0.131379,272,0.0176383,0,0,0,0,0
28/3/1999,14537,1979,0.136135,1772,0.121896,110,0.0075669,0,0,0,0,0
19/3/1999,15475,3063,0.197932,2762,0.178481,180,0.0116317,0,0,0,0,0
9/12/1999,15762,4385,0.278201,3430,0.217612,260,0.0164954,0,0,0,0,0
30/9/1999,15832,2926,0.184816,2326,0.146918,326,0.0205912,0,0,0,0,0
21/9/1999,15822,3358,0.212236,2504,0.158261,516,0.0326128,0,0,0,0,0
12/9/1999,15002,2467,0.164445,1924,0.12825,164,0.0109319,0,0,0,0,0
31/8/1999,15966,2468,0.154578,1956,0.12251,403,0.0252411,0,0,0,0,0
22/8/1999,15059,2597,0.172455,2274,0.151006,215,0.0142772,0,0,0,0,0
13/8/1999,15820,5392,0.340834,4438,0.280531,604,0.0381795,0,0,0,0,0
23/7/1999,15816,5943,0.375759,5158,0.326125,949,0.0600025,0,0,0,0,0
14/7/1999,15815,2989,0.188998,2456,0.155296,410,0.0259248,0,0,0,0,0
24/6/1999,15750,5127,0.325524,3822,0.242667,292,0.0185397,0,0,0,0,0
15/6/1999,15705,3740,0.238141,2881,0.183445,446,0.0283986,0,0,0,0,0
25/5/1999,15499,3477,0.224337,2568,0.165688,410,0.0264533,0,0,0,0,0
16/5/1999,14588,3008,0.206197,2160,0.148067,140,0.00959693,0,0,0,0,0
17/4/1999,13373,2127,0.159052,1610,0.120392,178,0.0133104,0,0,0,0,0
26/4/1999,15436,4786,0.310054,4094,0.265224,680,0.0440529,0,0,0,0,0
27/3/1999,13379,2193,0.163914,1857,0.1388,82,0.00612901,0,0,0,0,0
18/3/1999,15456,3632,0.23499,3058,0.197852,325,0.0210274,0,0,0,0,0
19/2/1999,15418,2734,0.177325,2255,0.146258,313,0.0203009,0,0,0,0,0
28/2/1999,14467,3564,0.246354,3046,0.210548,268,0.0185249,0,0,0,0,0
29/1/1999,15261,3230,0.211651,2595,0.170041,289,0.0189372,0,0,0,0,0
8/12/1999,15745,1575,0.100032,1156,0.0734201,179,0.0113687,0,0,0,0,0
9/11/1999,15803,1563,0.0989053,1167,0.0738467,216,0.0136683,0,0,0,0,0
11/9/1999,13801,1377,0.0997754,1227,0.0889066,220,0.0159409,0,0,0,0,0
20/9/1999,15836,2856,0.180349,2336,0.147512,454,0.0286689,0,0,0,0,0
30/8/1999,15811,2572,0.162672,1904,0.120422,347,0.0219467,0,0,0,0,0
21/8/1999,14100,2117,0.150142,1856,0.131631,207,0.0146809,0,0,0,0,0
12/8/1999,15804,4459,0.282144,3323,0.210263,308,0.0194887,0,0,0,0,0
22/7/1999,15791,5638,0.357039,4699,0.297575,582,0.0368564,0,0,0,0,0
13/7/1999,15815,2502,0.158204,1920,0.121404,370,0.0233955,0,0,0,0,0
31/7/1999,14068,4589,0.326201,4168,0.296275,765,0.0543787,0,0,0,0,0
23/6/1999,15731,3915,0.248872,2979,0.189371,458,0.0291145,0,0,0,0,0
14/6/1999,15733,4942,0.314117,4035,0.256467,540,0.0343228,0,0,0,0,0
24/5/1999,15502,4972,0.320733,4158,0.268223,912,0.0588311,0,0,0,0,0
15/5/1999,13491,1858,0.137721,1401,0.103847,134,0.00993255,0,0,0,0,0
16/4/1999,15474,5317,0.343609,4212,0.272199,311,0.0200982,0,0,0,0,0
25/4/1999,14546,2794,0.19208,2248,0.154544,132,0.00907466,0,0,0,0,0
26/3/1999,15477,2683,0.173354,2314,0.149512,149,0.00962719,0,0,0,0,0
17/3/1999,15434,2550,0.16522,2062,0.133601,293,0.0189841,0,0,0,0,0
18/2/1999,15406,3970,0.257692,3290,0.213553,401,0.0260288,0,0,0,0,0
27/2/1999,13283,2281,0.171723,1782,0.134156,175,0.0131747,0,0,0,0,0
28/1/1999,15235,3416,0.224221,2541,0.166787,425,0.0278963,0,0,0,0,0
19/1/1999,15186,2141,0.140985,1851,0.121889,468,0.0308179,0,0,0,0,0
7/12/1999,15737,1991,0.126517,1412,0.0897249,267,0.0169664,0,0,0,0,0
8/11/1999,15812,1908,0.120668,1698,0.107387,276,0.0174551,0,0,0,0,0
9/10/1999,13797,2382,0.172646,1921,0.139233,231,0.0167428,0,0,0,0,0
10/9/1999,15880,3533,0.222481,3008,0.189421,505,0.031801,0,0,0,0,0
20/8/1999,15844,5211,0.328894,4183,0.264012,386,0.0243625,0,0,0,0,0
11/8/1999,15800,3332,0.210886,2621,0.165886,341,0.0215823,0,0,0,0,0
21/7/1999,15787,5298,0.335593,4072,0.257934,562,0.0355989,0,0,0,0,0
12/7/1999,15830,3239,0.204611,2545,0.160771,378,0.0238787,0,0,0,0,0
30/7/1999,15790,5168,0.327296,4202,0.266118,628,0.039772,0,0,0,0,0
22/6/1999,15714,4599,0.292669,3443,0.219104,587,0.0373552,0,0,0,0,0
13/6/1999,14941,6485,0.434041,5515,0.369119,591,0.0395556,0,0,0,0,0
23/5/1999,14592,4102,0.281113,3232,0.221491,167,0.0114446,0,0,0,0,0
14/5/1999,15515,3234,0.208443,2607,0.168031,207,0.0133419,0,0,0,0,0
15/4/1999,15433,4639,0.30059,3341,0.216484,318,0.0206052,0,0,0,0,0
24/4/1999,13359,2014,0.15076,1759,0.131672,235,0.0175911,0,0,0,0,0
25/3/1999,15451,2717,0.175846,2341,0.151511,243,0.0157271,0,0,0,0,0
16/3/1999,15422,2433,0.157762,2167,0.140514,368,0.023862,0,0,0,0,0
17/2/1999,15398,2542,0.165086,2195,0.142551,436,0.0283154,0,0,0,0,0
26/2/1999,15425,2930,0.189951,2565,0.166288,330,0.0213938,0,0,0,0,0
27/1/1999,15201,2249,0.147951,1616,0.106309,310,0.0203934,0,0,0,0,0
18/1/1999,15220,4933,0.324113,3992,0.262286,685,0.0450066,0,0,0,0,0
6/12/1999,15730,2190,0.139224,1686,0.107184,247,0.0157025,0,0,0,0,0
7/11/1999,14966,2764,0.184685,2477,0.165508,224,0.0149673,0,0,0,0,0
8/10/1999,15913,4545,0.285616,3545,0.222774,152,0.00955194,0,0,0,0,0
