año, destino, vuelos_totales,tiempo_atrasado_promedio_salida, atrasos_totales_salida, CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay  
2003, AMA, 8368, 874, 44.84553, 126, 5735, 2666, 5275, 17, 13537
2003, ANC, 21013, 3335, 39.41229, 707, 36108, 4894, 23833, 381, 42897
2003, ATL, 368743, 63327, 44.79275, 4253, 675604, 87820, 837433, 1403, 649750
2003, ATW, 1087, 149, 37.13422, 42, 473, 305, 398, 0, 135
2003, AUS, 41015, 3747, 46.66159, 515, 25363, 8520, 51126, 562, 48369
2003, AVL, 3680, 643, 42.40279, 151, 3854, 1985, 11184, 20, 4630
2003, AVP, 865, 218, 46.61467, 56, 1019, 96, 3320, 0, 637
2003, AZO, 3202, 492, 37.43699, 148, 2526, 299, 5043, 10, 5014
2003, BDL, 33567, 3660, 48.58688, 488, 26241, 6965, 74554, 357, 41172
2003, BET, 1175, 323, 35.14241, 67, 682, 0, 375, 236, 6525
2003, BFF, 1, 1, 131.00000, , 0, 93, 0, 0, 0
2003, BFL, 2758, 231, 49.25108, 51, 2358, 587, 4370, 15, 519
2003, BGM, 1184, 182, 54.65384, 48, 1327, 1316, 2292, 0, 938
2003, BGR, 4077, 634, 50.76340, 181, 11075, 980, 3440, 23, 5115
2003, BHM, 19233, 2164, 51.63585, 163, 13243, 3578, 33152, 50, 29534
2003, BIL, 4339, 310, 54.44838, 49, 4933, 537, 2099, 16, 4466
2003, BIS, 1846, 103, 63.30097, 18, 2489, 493, 600, 0, 1381
2003, BMI, 1954, 415, 48.38313, 78, 1444, 916, 7715, 0, 4945
2003, BNA, 55585, 6282, 49.86867, 514, 37427, 7431, 68111, 558, 92311
2003, BOI, 15038, 1298, 53.02465, 90, 14377, 2658, 11936, 537, 17670
2003, BOS, 115460, 18651, 45.33671, 3636, 148658, 41048, 279513, 2440, 167873
2003, BPT, 1601, 108, 41.28703, 18, 380, 430, 1182, 0, 1359
2003, BQK, 1423, 245, 43.53877, 33, 2062, 1454, 3139, 25, 1121
2003, BQN, 294, 34, 41.97058, 2, 889, 12, 579, 86, 0
2003, BRO, 1736, 120, 51.90833, 24, 105, 259, 2762, 2, 1483
2003, BRW, 724, 182, 42.37362, 19, 1382, 86, 101, 598, 3586
2003, BTM, 1377, 179, 30.83798, 85, 1624, 978, 846, 40, 751
2003, BTR, 7494, 1064, 59.96710, 133, 17806, 6304, 14641, 70, 12107
2003, BTV, 7188, 1316, 52.98252, 206, 11881, 1554, 27211, 79, 11208
2003, BUF, 21762, 2994, 52.65397, 323, 15463, 6669, 52477, 65, 46350
2003, BUR, 26362, 3252, 44.52921, 234, 14058, 5399, 23595, 443, 52539
2003, BWI, 99255, 15028, 47.10759, 1659, 118140, 28486, 147868, 915, 230064
2003, BZN, 4043, 340, 47.16176, 50, 5816, 2432, 3111, 76, 2988
2003, CAE, 9492, 1768, 52.80938, 262, 14954, 3673, 28564, 187, 14539
2003, CAK, 4453, 884, 55.03506, 82, 5505, 1721, 16863, 7, 11154
2003, CDC, 1070, 81, 40.79012, 22, 817, 551, 618, 0, 434
2003, CDV, 726, 163, 46.70552, 25, 171, 0, 172, 0, 4059
2003, CEC, 1203, 164, 47.34756, 25, 775, 356, 3569, 15, 266
2003, CHA, 3836, 589, 43.63327, 126, 5111, 1203, 10840, 0, 4530
2003, CHO, 2649, 382, 50.38481, 83, 2942, 3079, 3809, 0, 3725
2003, CHS, 9900, 1498, 51.02069, 187, 9379, 1318, 27914, 2, 13157
2003, CIC, 1092, 84, 59.32142, 11, 1101, 0, 1610, 95, 0
2003, CID, 5462, 895, 46.92178, 173, 7250, 1056, 14826, 45, 11868
2003, CLD, 2139, 186, 37.79032, 42, 2288, 1133, 757, 25, 1117
2003, CLE, 90094, 10614, 48.86508, 1289, 85309, 22204, 183955, 162, 107268
2003, CLL, 3255, 269, 50.73605, 59, 3579, 2133, 1361, 2, 3248
2003, CLT, 103417, 15587, 45.48527, 1396, 108966, 12026, 205108, 44, 204822
2003, CMH, 35356, 4466, 53.55620, 604, 42237, 6385, 76235, 1190, 54218
2003, CMI, 1948, 380, 41.35789, 99, 2620, 217, 6817, 0, 4957
2003, COD, 839, 93, 37.97849, 14, 973, 628, 530, 48, 214
2003, COS, 11952, 1005, 58.08457, 147, 14886, 4788, 6519, 262, 7565
2003, CPR, 2121, 257, 43.99610, 35, 4529, 2360, 967, 125, 2255
2003, CRP, 7863, 963, 53.66458, 105, 8035, 5635, 11014, 23, 14308
2003, CRW, 5551, 1013, 46.21125, 223, 5629, 5272, 10388, 26, 5451
2003, CSG, 2197, 336, 34.74404, 101, 1419, 499, 4333, 10, 1441
2003, CVG, 92595, 13327, 44.34516, 1931, 130323, 26755, 178963, 90, 112323
2003, CYS, 1, 1, 185.00000, , 0, 200, 0, 0, 0
2003, DAB, 3013, 625, 55.55360, 40, 5094, 561, 14194, 0, 6415
2003, DAL, 45393, 6463, 34.52467, 1249, 37606, 7408, 29221, 74, 84772
2003, DAY, 12919, 1940, 52.22319, 252, 10024, 1703, 39233, 51, 30211
2003, DBQ, 1074, 161, 50.04968, 31, 856, 65, 3332, 0, 2940
2003, DCA, 79120, 9329, 41.43102, 2478, 57413, 14289, 190327, 335, 112340
2003, DEN, 141824, 15798, 48.44682, 1711, 197935, 46895, 186473, 661, 210401
2003, DFW, 332579, 49555, 45.23388, 4962, 629181, 252503, 497218, 2186, 357809
2003, DHN, 1818, 274, 50.16058, 35, 2058, 512, 3709, 93, 1709
2003, DLG, 283, 90, 40.58888, 20, 241, 0, 93, 519, 2364
2003, DLH, 1207, 123, 55.01626, 24, 2032, 485, 889, 40, 742
2003, DRO, 1549, 198, 40.80303, 29, 2199, 1801, 154, 0, 417
2003, DSM, 9331, 1241, 55.95487, 169, 11038, 613, 26545, 58, 14009
2003, DTW, 139844, 19360, 44.05082, 2044, 291171, 59066, 300080, 1232, 89353
2003, DUT, 689, 356, 23.16853, 167, 711, 483, 192, 67, 3310
2003, EFD, 1572, 108, 37.13888, 35, 254, 591, 1363, 1, 1016
2003, EGE, 1093, 122, 72.72950, 8, 952, 117, 1576, 0, 557
2003, EKO, 3007, 334, 36.51796, 61, 2952, 1895, 1656, 153, 1615
2003, ELP, 20174, 1946, 46.88797, 236, 14672, 1663, 12380, 67, 32512
2003, ERI, 61, 4, 56.50000, 2, 24, 190, 24, 0, 0
2003, EUG, 3949, 525, 45.39809, 76, 3314, 563, 9399, 17, 3841
2003, EVV, 4284, 749, 44.88651, 160, 4277, 1885, 11404, 10, 7670
2003, EWR, 150412, 24845, 47.28826, 4484, 218413, 57001, 582961, 2284, 342986
2003, EYW, 809, 265, 46.27924, 20, 2803, 281, 1868, 157, 414
2003, FAI, 5420, 735, 40.91156, 168, 4327, 497, 2057, 128, 15310
2003, FAR, 4220, 434, 54.89861, 95, 5740, 564, 8457, 255, 2019
2003, FAT, 13645, 1584, 48.75694, 184, 19875, 2287, 16901, 155, 8784
2003, FAY, 1770, 301, 44.33222, 43, 1257, 800, 4990, 88, 3317
2003, FCA, 1865, 125, 72.41600, 10, 3727, 909, 1156, 0, 1908
2003, FLL, 60478, 8109, 52.45714, 412, 55387, 15561, 127703, 1656, 108266
2003, FLO, 1056, 176, 49.53409, 25, 1052, 770, 1723, 35, 779
2003, FMN, 2, 2, 185.50000, , 0, 0, 0, 0, 0
2003, FNT, 3246, 374, 48.27272, 30, 2050, 604, 6433, 0, 5907
2003, FSD, 3305, 431, 51.13689, 84, 6728, 866, 10688, 45, 3465
2003, FSM, 2207, 192, 45.01562, 46, 1090, 919, 1945, 0, 2521
2003, FWA, 6097, 1126, 44.82149, 239, 5223, 1306, 13221, 0, 11255
2003, GEG, 14489, 1251, 44.71782, 159, 16277, 1621, 7986, 322, 16083
2003, GFK, 898, 77, 50.37662, 14, 634, 201, 866, 0, 341
2003, GGG, 1289, 60, 43.20000, 23, 491, 152, 828, 13, 332
2003, GJT, 3881, 478, 56.35146, 72, 6001, 5922, 3349, 345, 3464
2003, GNV, 2431, 405, 49.15061, 56, 4489, 1556, 5515, 21, 2159
2003, GPT, 5747, 820, 54.40731, 59, 6289, 2891, 16793, 2, 8444
2003, GRB, 4707, 476, 49.57773, 101, 3959, 1150, 6189, 0, 5265
2003, GRR, 12801, 1767, 54.79456, 248, 13957, 2847, 32625, 39, 19204
2003, GSO, 14157, 1935, 50.91369, 284, 11265, 2712, 47774, 476, 17763
2003, GSP, 11970, 1796, 47.77115, 354, 11925, 2030, 31161, 125, 17350
2003, GST, 91, 15, 35.00000, 1, 2, 0, 19, 0, 459
2003, GTF, 2680, 250, 53.97200, 52, 3753, 1547, 2311, 247, 2736
2003, GTR, 1985, 381, 48.94488, 60, 2700, 518, 4159, 0, 310
2003, GUC, 229, 14, 59.71428, 2, 243, 0, 108, 15, 221
2003, HDN, 643, 94, 131.13829, 7, 537, 53, 686, 0, 1183
2003, HLN, 1301, 86, 47.24418, 18, 1426, 857, 244, 0, 139
2003, HNL, 15660, 998, 64.94088, 40, 25929, 103, 9741, 274, 15012
2003, HOU, 57375, 9510, 39.41987, 1374, 66506, 16999, 49026, 269, 131714
2003, HPN, 8273, 1640, 49.05731, 410, 11325, 5033, 34436, 371, 8195
2003, HRL, 5711, 623, 48.52487, 69, 2182, 1273, 3711, 0, 10464
2003, HSV, 6798, 857, 48.46207, 158, 5993, 2856, 16237, 7, 9439
2003, HTS, 1095, 187, 38.60427, 47, 1058, 787, 2723, 0, 886
2003, IAD, 103386, 17569, 51.60208, 2749, 206940, 70656, 202164, 501, 110326
2003, IAH, 185182, 16840, 49.23610, 1135, 185502, 60577, 413274, 125, 190384
2003, ICT, 10090, 1536, 52.13281, 194, 10173, 2108, 26751, 67, 18084
2003, IDA, 3317, 260, 43.27692, 68, 3545, 2737, 1790, 34, 1450
2003, ILE, 4508, 485, 45.45773, 140, 4888, 2361, 2472, 29, 4272
2003, ILM, 3337, 406, 40.47536, 86, 2249, 1021, 4735, 30, 2135
2003, IND, 41617, 4912, 52.84079, 532, 39643, 8933, 95675, 884, 62207
2003, IPL, 744, 38, 42.39473, 6, 337, 90, 178, 27, 0
2003, ISP, 10785, 1433, 47.63572, 165, 7543, 4469, 10078, 1084, 15582
2003, ITO, 357, 15, 32.86666, , 70, 19, 120, 32, 365
2003, IYK, 1074, 48, 20.70833, 27, 274, 81, 287, 0, 47
2003, JAC, 4156, 511, 54.34442, 80, 6087, 1945, 5479, 135, 5621
2003, JAN, 10117, 1084, 51.42435, 97, 7681, 2149, 14114, 2, 17667
2003, JAX, 26048, 3066, 53.99249, 192, 21870, 3554, 55570, 60, 37534
2003, JFK, 74506, 11872, 48.11404, 1381, 149067, 28936, 160051, 4041, 94223
2003, JNU, 4504, 936, 50.05982, 147, 7723, 1407, 3143, 37, 15696
2003, KOA, 2386, 108, 88.48148, 6, 3616, 12, 1048, 8, 2836
2003, KTN, 2479, 414, 51.71980, 85, 2582, 712, 1611, 40, 9035
2003, LAN, 4845, 599, 46.21368, 136, 4051, 1323, 6421, 0, 4693
2003, LAS, 143179, 19585, 49.24569, 1009, 202384, 25356, 206587, 923, 292526
2003, LAW, 2132, 138, 40.50724, 42, 1653, 515, 1146, 0, 1409
2003, LAX, 223971, 22398, 44.41052, 2564, 266150, 22876, 233902, 11672, 243471
2003, LBB, 9913, 992, 46.62298, 111, 5737, 2594, 5971, 27, 17584
2003, LCH, 1546, 96, 66.68750, 14, 762, 323, 4329, 1, 753
2003, LEX, 6808, 1122, 52.50445, 137, 7592, 3717, 23080, 184, 12017
2003, LFT, 3966, 485, 61.63298, 60, 3973, 1406, 9744, 119, 4144
2003, LGA, 106731, 16332, 45.06710, 4078, 120843, 28369, 323840, 862, 244675
2003, LGB, 10560, 1101, 44.31880, 64, 11808, 1486, 17786, 578, 10283
2003, LIH, 2506, 116, 92.39655, 14, 4124, 30, 903, 0, 3725
2003, LIT, 16198, 1693, 47.49143, 199, 10212, 3675, 17631, 0, 28238
2003, LNK, 1746, 224, 59.96428, 38, 3598, 970, 10583, 0, 1525
2003, LNY, 61, 4, 7.75000, 3, 32, 0, 0, 0, 0
2003, LRD, 2300, 239, 54.13389, 35, 2043, 1199, 2614, 14, 2935
2003, LSE, 1651, 236, 39.10169, 61, 723, 30, 3295, 10, 3599
2003, LWB, 193, 27, 46.70370, , 61, 187, 803, 0, 97
2003, LYH, 1095, 153, 39.37254, 48, 598, 494, 1879, 0, 189
2003, MAF, 8253, 757, 44.33949, 93, 2932, 968, 4756, 8, 12709
2003, MBS, 3939, 497, 52.35814, 118, 3352, 631, 8971, 7, 2858
2003, MCI, 59533, 5689, 49.08806, 529, 41272, 8312, 79896, 790, 86514
2003, MCN, 1753, 340, 45.37647, 79, 3484, 831, 3668, 0, 1192
2003, MCO, 93171, 10942, 52.40029, 537, 78163, 41782, 158970, 493, 148897
2003, MDT, 8435, 1081, 52.02867, 209, 5078, 2649, 27294, 70, 12198
2003, MDW, 85831, 14469, 47.78830, 1106, 110963, 18348, 180243, 3013, 208919
2003, MEI, 1578, 375, 46.54666, 62, 855, 306, 5007, 12, 1631
2003, MEM, 50037, 5856, 49.14719, 627, 60546, 19539, 80795, 320, 54220
2003, MFE, 3063, 223, 60.08071, 28, 1871, 361, 3959, 15, 3281
2003, MFR, 4250, 576, 45.82812, 73, 4659, 708, 9782, 259, 3487
2003, MGM, 3645, 692, 59.48121, 52, 8725, 2147, 9952, 16, 9810
2003, MHT, 19246, 2487, 48.22235, 326, 14836, 2953, 39296, 137, 30540
2003, MIA, 61692, 9860, 57.27586, 573, 134195, 64981, 122283, 568, 78760
2003, MKE, 20946, 2423, 52.30210, 366, 20933, 3928, 43294, 40, 31094
2003, MKK, 61, 6, 14.50000, 4, 70, 0, 0, 0, 0
2003, MLB, 2354, 343, 50.27696, 26, 1959, 620, 5049, 0, 2058
2003, MLI, 2722, 563, 48.85079, 92, 3978, 376, 10230, 0, 7630
2003, MLU, 3509, 353, 51.08215, 50, 3222, 2428, 3634, 0, 2396
2003, MOB, 4949, 632, 51.26424, 71, 3606, 4544, 10285, 97, 7775
2003, MOD, 1383, 249, 31.87148, 80, 622, 24, 4309, 0, 254
2003, MOT, 1104, 79, 49.77215, 8, 734, 101, 875, 0, 1206
2003, MQT, 311, 57, 54.33333, 17, 876, 74, 364, 0, 426
2003, MRY, 7437, 812, 48.69211, 113, 6460, 1493, 14013, 314, 6648
2003, MSN, 7583, 985, 47.68426, 181, 6950, 2114, 18245, 66, 13432
2003, MSO, 3268, 247, 56.05263, 32, 4344, 1272, 1189, 0, 3119
2003, MSP, 144836, 17621, 43.16372, 1674, 266944, 47048, 323301, 200, 79435
2003, MSY, 52334, 5864, 50.15893, 436, 45934, 7143, 83242, 243, 96142
2003, MTJ, 2188, 278, 48.59352, 30, 3841, 1995, 664, 75, 3329
2003, MYR, 5565, 706, 50.88810, 63, 5404, 2453, 9517, 0, 7968
2003, OAK, 67279, 7779, 41.64635, 523, 59752, 3969, 40404, 1004, 104203
2003, OGG, 6274, 466, 69.79399, 20, 8175, 74, 4993, 23, 11456
2003, OKC, 23844, 2787, 50.95873, 347, 15702, 4717, 41242, 239, 41252
2003, OMA, 20355, 2175, 51.95356, 204, 17084, 4751, 35316, 107, 27385
2003, OME, 1074, 330, 38.54848, 53, 2560, 103, 472, 350, 4463
2003, ONT, 35459, 3948, 41.64842, 454, 30021, 6206, 19167, 815, 52856
2003, ORD, 366705, 73886, 49.06382, 8786, 700680, 219556, 907624, 511, 1092433
2003, ORF, 22365, 3078, 50.42397, 412, 21242, 3752, 51704, 612, 35344
2003, OTZ, 1072, 298, 39.15436, 58, 1877, 406, 579, 0, 4598
2003, OXR, 1750, 137, 30.32846, 48, 1073, 587, 703, 70, 316
2003, PBI, 25165, 2871, 51.99930, 199, 16790, 2481, 39585, 21, 33051
2003, PDX, 55450, 5361, 49.01436, 441, 63254, 4146, 52682, 451, 68499
2003, PFN, 3242, 592, 51.43750, 59, 4960, 1389, 7456, 20, 4602
2003, PHF, 4395, 887, 50.41600, 111, 6801, 1883, 15962, 87, 12063
2003, PHL, 108742, 21676, 46.33908, 2553, 204343, 31060, 365155, 342, 310168
2003, PHX, 169895, 24209, 44.74145, 1542, 287014, 14501, 195527, 5873, 184014
2003, PIA, 3758, 694, 46.84870, 149, 3394, 692, 15362, 0, 7424
2003, PIE, 2466, 235, 55.94893, 15, 2764, 415, 2951, 58, 4345
2003, PIH, 1806, 142, 67.30985, 20, 1738, 2333, 1882, 136, 1025
2003, PIT, 65090, 8611, 47.96051, 784, 62013, 18477, 145590, 171, 115707
2003, PNS, 6815, 837, 54.81481, 68, 8644, 3003, 10090, 3, 11842
2003, PSC, 3174, 229, 47.86026, 49, 3108, 1623, 1031, 191, 1956
2003, PSG, 726, 231, 45.19047, 54, 762, 59, 245, 103, 4816
2003, PSP, 12369, 1536, 49.01692, 144, 16110, 2528, 10041, 91, 10507
2003, PVD, 27945, 3314, 49.52504, 410, 21305, 6457, 55986, 356, 36487
2003, PWM, 9783, 1728, 51.00057, 348, 12339, 4213, 37806, 100, 13232
2003, RAP, 4093, 314, 55.60509, 46, 8013, 3354, 1914, 98, 2265
2003, RDD, 2243, 310, 46.48709, 40, 2198, 322, 7572, 16, 504
2003, RDM, 2588, 271, 42.77490, 42, 3172, 1498, 2019, 133, 816
2003, RDU, 51341, 7953, 49.66075, 1227, 57113, 9446, 114394, 285, 109283
2003, RIC, 15711, 2021, 51.63780, 374, 14757, 1885, 42329, 16, 20861
2003, RNO, 27591, 3026, 47.68539, 116, 25869, 2934, 29072, 390, 43999
2003, ROA, 4846, 870, 43.94252, 275, 4527, 2074, 12884, 0, 4782
2003, ROC, 15590, 2437, 51.93229, 336, 12442, 2992, 47227, 45, 28533
2003, RST, 1910, 205, 57.02926, 48, 842, 115, 4671, 0, 2233
2003, RSW, 18981, 2004, 58.74900, 80, 19158, 752, 29758, 111, 20019
2003, SAN, 82700, 8946, 44.57120, 880, 70611, 10079, 99671, 2183, 125708
2003, SAT, 39083, 4145, 47.54571, 550, 26231, 7474, 56707, 122, 53668
2003, SAV, 8850, 1124, 55.90925, 110, 7699, 1268, 26940, 66, 10463
2003, SBA, 11008, 1119, 44.99553, 192, 11639, 1395, 15780, 239, 6492
2003, SBN, 3027, 529, 47.70699, 86, 1994, 621, 2964, 16, 4790
2003, SBP, 5596, 477, 47.20754, 61, 3434, 1298, 8820, 154, 2951
2003, SCC, 404, 77, 33.59740, 26, 475, 0, 82, 0, 1030
2003, SCE, 1455, 147, 55.25170, 45, 688, 2155, 1361, 0, 1408
2003, SDF, 20800, 2538, 51.61820, 269, 15507, 3094, 41025, 52, 33963
2003, SEA, 104605, 13710, 45.41714, 1086, 193055, 4625, 127732, 1942, 126200
2003, SFO, 122334, 13005, 47.70988, 1265, 159587, 12391, 132929, 891, 159971
2003, SGF, 4216, 655, 55.29312, 121, 6826, 1900, 12069, 266, 7505
2003, SGU, 3107, 283, 45.78091, 37, 3831, 1212, 2327, 36, 1883
2003, SHV, 8186, 742, 48.55929, 158, 6850, 2193, 11209, 119, 7826
2003, SIT, 1296, 165, 65.46666, 14, 1819, 734, 868, 22, 2599
2003, SJC, 62884, 7199, 45.19002, 807, 68913, 3750, 51792, 1938, 96147
2003, SJT, 2379, 186, 50.48387, 41, 2377, 1958, 1310, 38, 2170
2003, SJU, 24219, 2469, 63.17496, 185, 39957, 3320, 33408, 185, 41276
2003, SLC, 125545, 11959, 47.67346, 1037, 197094, 59731, 131849, 875, 87660
2003, SMF, 46747, 5532, 44.94920, 348, 40743, 4161, 40767, 559, 71133
2003, SMX, 2131, 136, 35.82352, 48, 872, 923, 686, 190, 763
2003, SNA, 46647, 5517, 45.55446, 590, 47204, 5430, 81405, 2367, 82603
2003, SPS, 2059, 139, 59.76258, 38, 2104, 1381, 1008, 0, 1590
2003, SRQ, 4206, 393, 61.78625, 28, 3672, 413, 5309, 19, 3076
2003, STL, 100904, 10840, 46.06088, 1256, 80481, 12721, 161682, 219, 104133
2003, STT, 3116, 397, 54.64987, 30, 3191, 110, 3795, 0, 4639
2003, STX, 630, 51, 48.43137, 5, 264, 0, 1375, 0, 197
2003, SUN, 3201, 378, 22.55555, 217, 2224, 1233, 1559, 36, 413
2003, SUX, 1, 1, 420.00000, , 0, 0, 0, 0, 0
2003, SWF, 1807, 322, 47.21739, 73, 2947, 87, 5912, 11, 2137
2003, SYR, 12785, 2007, 49.31689, 233, 10940, 2369, 35965, 348, 22094
2003, TLH, 3734, 563, 49.95737, 35, 4655, 2807, 8296, 134, 3863
2003, TOL, 4429, 782, 47.16368, 142, 2997, 764, 5840, 30, 9512
2003, TPA, 66671, 7321, 52.73364, 401, 58738, 31028, 114047, 221, 97976
2003, TRI, 2980, 557, 42.67145, 121, 1741, 1155, 7076, 7, 5830
2003, TUL, 21850, 2535, 45.92426, 365, 13340, 2515, 33036, 218, 33725
2003, TUS, 18311, 1621, 54.77359, 112, 18086, 3435, 18168, 451, 18417
2003, TVC, 2211, 392, 58.68367, 45, 2843, 1591, 7708, 0, 6294
2003, TWF, 2034, 302, 48.48675, 85, 2325, 4952, 2346, 99, 1700
2003, TXK, 1796, 153, 39.48366, 59, 797, 656, 512, 0, 563
2003, TYR, 3025, 208, 43.70192, 63, 1995, 1137, 2146, 0, 2018
2003, TYS, 10656, 1590, 53.17610, 219, 10099, 4276, 30303, 23, 18987
2003, VCT, 896, 101, 43.44554, 24, 1075, 996, 629, 0, 891
2003, VIS, 869, 76, 11.09210, 51, 219, 0, 118, 0, 184
2003, VLD, 1481, 233, 44.54077, 47, 1962, 927, 1738, 0, 733
2003, VPS, 5412, 621, 58.12882, 76, 8614, 2933, 11651, 21, 6474
2003, WRG, 726, 181, 48.46408, 47, 834, 479, 310, 64, 4128
2003, WYS, 333, 19, 21.36842, 11, 185, 116, 0, 0, 47
2003, XNA, 10400, 1676, 53.09964, 294, 12022, 3495, 31788, 6, 21668
2003, YAK, 726, 135, 53.52592, 24, 301, 0, 177, 20, 3453
2003, YUM, 1351, 83, 49.97590, 11, 1051, 528, 285, 38, 283
2004, ABE, 6909, 1099, 54.93903, 187, 18334, 12750, 26326, 19, 9882
2004, ABI, 3088, 335, 53.85373, 51, 7091, 3972, 4458, 0, 4727
2004, ABQ, 37033, 5495, 49.56087, 242, 64667, 11324, 63320, 3732, 143122
2004, ABY, 1420, 281, 40.94661, 53, 2558, 1599, 7577, 15, 182
2004, ACK, 242, 74, 44.83783, 27, 488, 325, 2443, 28, 1327
2004, ACT, 3522, 340, 51.20000, 74, 4567, 3390, 4147, 0, 6340
2004, ACV, 4101, 914, 40.87746, 177, 7465, 1907, 19094, 55, 8410
2004, ACY, 1096, 150, 46.08666, 36, 2591, 2047, 2440, 0, 1343
2004, ADK, 104, 58, 66.24137, 9, 1119, 0, 52, 1106, 1054
2004, ADQ, 727, 272, 35.77205, 79, 1996, 58, 523, 506, 6763
2004, AEX, 3254, 524, 55.73473, 56, 8137, 7517, 18583, 32, 3322
2004, AGS, 4039, 934, 53.73661, 113, 8619, 4780, 33197, 28, 6422
2004, AKN, 380, 119, 54.77310, 20, 781, 339, 401, 73, 4847
2004, ALB, 18067, 2908, 57.66815, 253, 31872, 6360, 94722, 137, 75250
2004, AMA, 8172, 1099, 50.08098, 142, 13923, 5083, 12959, 69, 33364
2004, ANC, 20540, 4355, 46.39563, 473, 88557, 6426, 28112, 539, 78663
2004, APF, 140, 32, 57.40625, 1, 564, 247, 2042, 0, 123
2004, ATL, 418072, 95344, 47.86481, 7870, 1574403, 552163, 1381303, 4262, 1659535
2004, ATW, 2565, 540, 43.87407, 101, 7847, 8932, 6102, 0, 2397
2004, AUS, 39851, 5442, 51.24366, 477, 51804, 24317, 105181, 1547, 126470
2004, AVL, 4290, 977, 49.74411, 141, 8765, 7610, 31198, 166, 7680
2004, AVP, 3153, 693, 53.97402, 120, 9997, 9124, 18078, 67, 6089
2004, AZO, 4807, 924, 43.73051, 256, 10354, 2035, 20517, 187, 18903
2004, BDL, 34565, 4825, 55.27295, 426, 63146, 12333, 176455, 1458, 101332
2004, BET, 1139, 369, 44.26016, 76, 2556, 24, 789, 510, 12686
2004, BFL, 3344, 378, 50.03439, 70, 6019, 2227, 8944, 109, 3486
2004, BGM, 1541, 195, 44.93333, 55, 4565, 1834, 2117, 0, 860
2004, BGR, 5063, 910, 53.69120, 176, 26032, 6166, 9775, 31, 11146
2004, BHM, 22985, 3665, 50.31105, 402, 39451, 15652, 71610, 185, 79525
2004, BIL, 5605, 540, 51.19629, 73, 13912, 2562, 6825, 202, 9902
2004, BIS, 2445, 181, 58.92817, 22, 4664, 1596, 1842, 17, 3412
2004, BMI, 2737, 536, 45.90671, 111, 4407, 67, 17097, 0, 10827
2004, BNA, 60255, 9895, 50.59181, 752, 98410, 22134, 159418, 450, 260116
2004, BOI, 15686, 2253, 51.70128, 159, 29948, 4922, 32171, 348, 57872
2004, BOS, 132339, 22887, 50.66011, 3332, 311253, 117136, 659575, 2629, 402380
2004, BPT, 2484, 292, 56.63356, 59, 4882, 4271, 6559, 19, 2080
2004, BQK, 1303, 302, 40.92052, 48, 2819, 2895, 7700, 0, 352
2004, BQN, 561, 42, 66.28571, 3, 1919, 240, 1229, 169, 225
2004, BRO, 1719, 150, 61.76000, 16, 1299, 231, 6665, 34, 3448
2004, BRW, 710, 224, 47.52232, 26, 2744, 20, 424, 1051, 5442
2004, BTM, 1461, 166, 26.35542, 76, 2236, 967, 1573, 230, 1173
2004, BTR, 7771, 1418, 60.80394, 176, 33698, 7419, 36980, 69, 23905
2004, BTV, 8030, 1373, 62.20029, 148, 23911, 5535, 47982, 165, 30783
2004, BUF, 27913, 5094, 55.18413, 514, 54882, 25673, 126224, 163, 111617
2004, BUR, 26687, 4528, 47.25905, 263, 28932, 8883, 47797, 575, 128589
2004, BWI, 106058, 18574, 49.04301, 1186, 227661, 43029, 277681, 2196, 443034
2004, BZN, 4851, 364, 48.32692, 45, 9982, 3401, 7017, 121, 3950
2004, CAE, 12730, 2721, 56.04116, 399, 30261, 12652, 63845, 215, 58981
2004, CAK, 9266, 2041, 57.02596, 242, 30055, 18781, 55122, 288, 22510
2004, CDC, 758, 164, 49.17682, 21, 3084, 1875, 1375, 0, 2009
2004, CDV, 728, 201, 50.90547, 26, 1017, 0, 519, 80, 8735
2004, CEC, 1019, 207, 45.42028, 36, 1321, 675, 5513, 0, 1832
2004, CHA, 5035, 949, 47.87249, 190, 11339, 5780, 25314, 0, 8967
2004, CHO, 3025, 498, 46.92369, 88, 4522, 2223, 11086, 111, 6844
2004, CHS, 14834, 2524, 54.07171, 358, 28738, 16933, 67411, 184, 42985
2004, CIC, 1086, 130, 47.24615, 26, 1502, 448, 3633, 0, 1210
2004, CID, 6124, 1296, 47.29706, 283, 13079, 3260, 28673, 7, 31919
2004, CKB, 6, 2, 30.50000, , 24, 0, 0, 0, 0
2004, CLD, 2129, 222, 31.55855, 40, 2663, 833, 1262, 41, 3357
2004, CLE, 93259, 12493, 53.94508, 1438, 175682, 55555, 404557, 2369, 249791
2004, CLL, 3889, 388, 55.29639, 82, 4783, 6045, 4422, 0, 8978
2004, CLT, 107662, 17342, 45.80849, 1519, 204142, 24742, 365086, 109, 348549
2004, CMH, 38844, 6098, 55.01672, 809, 100714, 14854, 162742, 524, 133765
2004, CMI, 3140, 628, 45.28503, 173, 9082, 977, 15378, 10, 12274
2004, COD, 985, 139, 53.52517, 11, 4159, 1979, 1072, 225, 822
2004, COS, 13105, 1511, 56.73130, 165, 40418, 11641, 32442, 711, 17496
2004, CPR, 3255, 567, 45.83597, 67, 10418, 4354, 5254, 268, 6722
2004, CRP, 8590, 1285, 53.03268, 144, 12163, 12218, 20595, 121, 30334
