Anio,Mes,Dia,otp
2003,2,3,18.207595806839663
2003,2,4,5.283194566170026
2003,2,5,15.510271886593943
2003,2,6,8.016087267919122
2003,2,7,13.253731343283581
2003,2,8,23.89317690645261
2003,2,9,11.907362901463841
2003,2,10,8.344662570014682
2003,2,11,14.5783407508844
2003,2,12,16.802262931034484
2003,2,13,19.09022917890913
2003,2,14,20.653792956697522
2003,2,15,19.25904430257303
2003,2,16,34.746740509980384
2003,2,17,38.27802498257653
2003,2,18,29.94124367553452
2003,2,19,16.058807661181547
2003,2,20,15.081441922563418
2003,2,21,21.812456636601375
2003,2,22,26.245568804382856
2003,2,23,28.569378265112807
2003,2,24,22.77765877690907
2003,2,25,21.94044502617801
2003,2,26,24.91229963840466
2003,2,27,22.299642266004593
2003,2,28,16.04125579659933
2003,3,1,22.88023317435082
2003,3,2,16.17014323838571
2003,3,3,17.707834052298026
2003,3,4,12.25270874885451
2003,3,5,8.446148716238746
2003,3,6,8.490408673894912
2003,3,7,13.356605800214822
2003,3,8,31.951466127401417
2003,3,9,11.964057906705863
2003,3,10,10.755403497338982
2003,3,11,18.287024548152143
2003,3,12,12.933557337957945
2003,3,13,23.06549198598875
2003,3,14,15.450928381962864
2003,3,15,15.87513510076928
2003,3,16,14.95556061987238
2003,3,17,19.405046480743692
2003,3,18,23.009182194061108
2003,3,19,20.856
2003,3,20,29.17838009865804
2003,3,21,17.892559792119638
2003,3,22,9.173553719008265
2003,3,23,10.46067991572234
2003,3,24,7.155387805007709
2003,3,25,5.876825601374571
2003,3,26,7.311610047464136
2003,3,27,14.26820168425541
2003,3,28,14.861474403459136
2003,3,29,8.718326081392373
2003,3,30,12.89369514084103
2003,3,31,7.622538527397261
2003,4,1,16.555080280205814
2003,4,2,10.730162258279618
2003,4,3,14.409354821205708
2003,4,4,25.753012048192772
2003,4,5,15.482067447808245
2003,4,6,12.702507767421217
2003,4,7,10.279310344827586
2003,4,8,29.484845239370248
2003,4,9,20.19492540564086
2003,4,10,5.63919532770928
2003,4,11,20.341767992113045
2003,4,12,19.59481274214378
2003,4,13,7.395686826066573
2003,4,14,6.350429231785164
2003,4,15,6.782245312852948
2003,4,16,7.279382998938132
2003,4,17,9.927560092196247
2003,4,18,8.808517644476154
2003,4,19,7.209103466421101
2003,4,20,9.152452962897836
2003,4,21,12.651694031080117
2003,4,22,8.040158845573018
2003,4,23,10.489056859205776
2003,4,24,11.721450913680513
2003,4,25,11.662286465177399
2003,4,26,8.20616936276115
2003,4,27,6.866351375021895
2003,4,28,8.758783487044356
2003,4,29,6.359735787274883
2003,4,30,16.387884267631105
2003,5,1,25.382609681442013
2003,5,2,8.81294964028777
2003,5,3,21.91924066924067
2003,5,4,14.81589524179956
2003,5,5,16.864185166638848
2003,5,6,16.56941539139051
2003,5,7,10.770841512890982
2003,5,8,20.35166378565255
2003,5,9,9.589896795219989
2003,5,10,9.317736544888787
2003,5,11,24.937130986223487
2003,5,12,39.34386587135257
2003,5,13,6.285438875028351
2003,5,14,10.285441366522448
2003,5,15,11.98666296193387
2003,5,16,13.783438783438783
2003,5,17,8.449953351992537
2003,5,18,13.412240528162732
2003,5,19,14.169725280836392
2003,5,20,10.671125850148952
2003,5,21,8.825339974257094
2003,5,22,11.474408793160874
2003,5,23,11.383804769828064
2003,5,24,6.671444171444171
2003,5,25,6.575054244197514
2003,5,26,7.3417126747327615
2003,5,27,8.436053321434548
2003,5,28,14.59429210968103
2003,5,29,8.013550285999889
2003,5,30,9.952317587048126
2003,5,31,9.938115517700293
2003,6,1,22.35227942358172
2003,6,2,19.465255157437568
2003,6,3,26.97539720495244
2003,6,4,20.25546376047343
2003,6,5,17.32383978214002
2003,6,6,12.858395921276246
2003,6,7,21.515424453951812
2003,6,8,17.410330756013746
2003,6,9,5.289272279154235
2003,6,10,8.056640625
2003,6,11,18.067679706864965
2003,6,12,26.54979674796748
2003,6,13,31.056185845488926
2003,6,14,16.70195541163283
2003,6,15,11.39580973952435
2003,6,16,18.503045657916015
2003,6,17,11.235863418877774
2003,6,18,18.912996428957904
2003,6,19,19.357709108558485
2003,6,20,17.02104753189428
2003,6,21,13.526705216688429
2003,6,22,14.012342184226915
2003,6,23,11.775801670708704
2003,6,24,9.9722690446414
2003,6,25,16.336794289422453
2003,6,26,16.776156372839374
2003,6,27,14.04863091075367
2003,6,28,15.743213864215168
2003,6,29,12.238434566225541
2003,6,30,13.281123413448555
2003,7,1,11.276829939460649
2003,7,2,30.211717565518736
2003,7,3,13.716438501538788
2003,7,4,29.87359164605661
2003,7,5,17.30380031481898
2003,7,6,10.386442001171037
2003,7,7,30.360587226746677
2003,7,8,14.583556364414944
2003,7,9,8.595161760419703
2003,7,10,7.942686764949478
2003,7,11,15.181358303734797
2003,7,12,19.9567025579673
2003,7,13,12.827151460572972
2003,7,14,13.983822584101135
2003,7,15,18.859151121924846
2003,7,16,14.79691044614886
2003,7,17,14.17282760098575
2003,7,18,22.928930750294338
2003,7,19,11.920488919069077
2003,7,20,11.094865883146825
2003,7,21,26.965690734892682
2003,7,22,29.80499135695765
2003,7,23,21.440085975282106
2003,7,24,15.814414221460698
2003,7,25,13.164929163325315
2003,7,26,9.954988284622026
2003,7,27,20.89728453364817
2003,7,28,12.607089312486615
2003,7,29,11.893439965416622
2003,7,30,11.521926053310404
2003,7,31,21.668899008840075
2003,8,1,9.978564361877542
2003,8,2,8.4267070920116
2003,8,3,16.27677205507394
2003,8,4,17.670977579488337
2003,8,5,15.44636409088384
2003,8,6,20.03781268179174
2003,8,7,26.901438926755382
2003,8,8,17.560845145760897
2003,8,9,7.804811372334609
2003,8,10,10.588008163715594
2003,8,11,10.24307770830675
2003,8,12,15.777981453525987
2003,8,13,17.582653499355946
2003,8,14,16.787129242959633
2003,8,15,22.563225151045287
2003,8,16,22.562820275359634
2003,8,17,16.783786822577017
2003,8,18,12.522739432851793
2003,8,19,11.640629252626422
2003,8,20,11.41195019844506
2003,8,21,12.904175588865096
2003,8,22,20.24388939402043
2003,8,23,9.722822396444226
2003,8,24,8.429398864083675
2003,8,25,9.39640410958904
2003,8,26,23.439199477920383
2003,8,27,17.95213489257547
2003,8,28,17.405029427501336
2003,8,29,24.44492001498047
2003,8,30,11.791170378042466
2003,8,31,6.508796575021741
2003,9,1,15.70198711354161
2003,9,2,12.687696426492842
2003,9,3,14.04814878201837
2003,9,4,11.840248377081569
2003,9,5,16.320581866637056
2003,9,6,10.877308345662776
2003,9,7,25.324184136589583
2003,9,8,19.373571384444308
2003,9,9,8.430525961646294
2003,9,10,14.74129515131793
2003,9,11,11.308336657359394
2003,9,12,22.597601708372117
2003,9,13,6.654640865857658
2003,9,14,17.263427109974426
2003,9,15,17.29707570374419
2003,9,16,8.38424031833212
2003,9,17,8.159181858603825
2003,9,18,24.815684561192725
2003,9,19,14.091305770699247
2003,9,20,5.429152186741853
2003,9,21,13.11184745959772
2003,9,22,14.196687257420871
2003,9,23,12.479677075741437
2003,9,24,12.118936359590565
2003,9,25,9.218365673681333
2003,9,26,14.023791334715705
2003,9,27,10.546670162558993
2003,9,28,10.841762585745844
2003,9,29,6.986278904498989
2003,9,30,9.111680784663397
2003,10,1,12.464857266435986
2003,10,2,24.863225177401006
2003,10,3,8.017864738409187
2003,10,4,12.002754820936639
2003,10,5,17.806210848993736
2003,10,6,10.680926325098104
2003,10,7,22.86372895893642
2003,10,8,16.495250941381443
2003,10,9,11.3109243697479
2003,10,10,16.83996750609261
2003,10,11,9.24777568077649
2003,10,12,25.172489322089586
2003,10,13,6.548879118493188
2003,10,14,19.42527466460553
2003,10,15,12.772293608338389
2003,10,16,9.118763557483732
2003,10,17,11.223274695534506
2003,10,18,7.347507616516497
2003,10,19,10.362694300518134
2003,10,20,6.954989154013015
2003,10,21,8.798212216520444
2003,10,22,9.038069527849705
2003,10,23,7.692516122039777
2003,10,24,10.428834090417478
2003,10,25,9.107119699131111
2003,10,26,27.43737402821768
2003,10,27,26.213565933470584
2003,10,28,9.718853362734288
2003,10,29,12.607426178933451
2003,10,30,13.813756843189333
2003,10,31,11.651146326852912
2003,11,1,7.230699890541498
2003,11,2,14.484664271898314
2003,11,3,8.148348673524634
2003,11,4,11.27914650241971
2003,11,5,21.183262901017798
2003,11,6,16.250549934007918
2003,11,7,22.574167291421226
2003,11,8,26.82372446250936
2003,11,9,18.821204371076494
2003,11,10,9.423201555411536
2003,11,11,13.603263250109505
2003,11,12,19.548710215951317
2003,11,13,23.36763279818985
2003,11,14,15.360197987840964
2003,11,15,9.013464360921446
2003,11,16,23.97973703682623
2003,11,17,30.89709051724138
2003,11,18,19.774320771253286
2003,11,19,19.86817836606271
2003,11,20,15.487653988918177
2003,11,21,13.959172710179962
2003,11,22,15.582638579520143
2003,11,23,16.837053444652696
2003,11,24,18.644897959183673
2003,11,25,13.928475396611992
2003,11,26,11.228756768348255
2003,11,27,6.426791733841418
2003,11,28,13.520700100976102
2003,11,29,13.724693826543364
2003,11,30,15.982211485670364
2003,12,1,14.108680474749825
2003,12,2,18.104060774990437
2003,12,3,8.19356906313428
2003,12,4,7.060215619247962
2003,12,5,11.46829810901001
2003,12,6,29.185373505706714
2003,12,7,10.97869712874344
2003,12,8,15.24519675610951
2003,12,9,17.994648025776854
2003,12,10,8.121110855035722
2003,12,11,27.530641278179033
2003,12,12,16.33059095553046
2003,12,13,17.233812492049356
2003,12,14,33.3219217163072
2003,12,15,24.82404770859077
2003,12,16,13.971789565406818
2003,12,17,25.09401525733319
2003,12,18,21.411889596602972
2003,12,19,29.077882937661926
2003,12,20,22.001562312222088
2003,12,21,17.169380017841213
2003,12,22,14.207592248473587
2003,12,23,20.547544298408983
2003,12,24,16.936653771760156
2003,12,25,15.46523517382413
2003,12,26,20.155423280423282
2003,12,27,20.41571578363042
2003,12,28,19.55210543951748
2003,12,29,23.415933919531042
2003,12,30,20.722943258607746
2003,12,31,9.468175733235974
2004,1,1,13.100703120460224
2004,1,2,14.690763486824306
2004,1,3,15.968441217987497
2004,1,4,19.969947407963936
2004,1,5,19.02107646751437
2004,1,6,20.52925211097708
2004,1,7,24.649367150466695
2004,1,8,42.51150326136421
2004,1,9,10.561088650034513
2004,1,10,15.883246740515636
2004,1,11,19.96461220878797
2004,1,12,22.554265522463403
2004,1,13,9.383120257769463
2004,1,14,19.7393697108146
2004,1,15,21.035540782408592
2004,1,16,22.301332108406065
2004,1,17,21.63375224416517
2004,1,18,21.927874186550977
2004,1,19,12.490403807769077
2004,1,20,8.661540060272264
2004,1,21,11.368475720592054
2004,1,22,12.464190710047063
2004,1,23,21.46794610044916
2004,1,24,16.232417354145646
2004,1,25,28.237205523964256
2004,1,26,41.412487205731836
2004,1,27,36.47502601456816
2004,1,28,19.450075367742606
2004,1,29,22.82169352775646
2004,1,30,18.140508526498518
2004,1,31,14.451697909804157
2004,2,1,29.502518891687657
2004,2,2,28.384792038785406
2004,2,3,11.911449290164438
2004,2,4,20.870848339335733
2004,2,5,19.52167019027484
2004,2,6,18.25151821862348
2004,2,7,20.683339031895667
2004,2,8,31.644285576272825
2004,2,9,16.64723032069971
2004,2,10,9.86469936432029
2004,2,11,14.756597361055578
2004,2,12,11.592942345924452
2004,2,13,17.806906982606503
2004,2,14,22.098424270931325
2004,2,15,19.026907283336936
2004,2,16,17.45385587863464
2004,2,17,16.419953361046336
2004,2,18,10.940270530422007
2004,2,19,10.81401807806898
2004,2,20,18.784933783171358
2004,2,21,15.32258064516129
2004,2,22,18.011167242754585
2004,2,23,22.526889865171945
2004,2,24,26.771431501230516
2004,2,25,20.620836934967205
2004,2,26,24.25
2004,2,27,18.45037051973585
2004,2,28,11.026627046553633
2004,2,29,16.30075668762656
2004,3,1,32.431336191911
2004,3,2,21.309647302904565
2004,3,3,11.199575371549894
2004,3,4,14.481901237423385
2004,3,5,15.916729370453975
2004,3,6,12.369399236487844
2004,3,7,18.728813559322035
2004,3,8,15.844621122889674
2004,3,9,18.762140637140636
2004,3,10,12.572708086683482
2004,3,11,12.2122921763443
2004,3,12,11.190251650369783
2004,3,13,10.34392912975508
2004,3,14,19.63643099068586
2004,3,15,10.398352338373437
2004,3,16,27.85226410321275
2004,3,17,25.23399758454106
2004,3,18,22.845671267252197
2004,3,19,16.411926835379603
2004,3,20,16.180724285548997
2004,3,21,17.045694943939072
2004,3,22,11.73456573064751
2004,3,23,7.794638340920587
2004,3,24,12.084234891561415
2004,3,25,15.761742272179847
2004,3,26,15.285155858474491
2004,3,27,14.21378551999537
2004,3,28,16.297334461603555
2004,3,29,9.342508413280425
2004,3,30,10.339506172839506
2004,3,31,17.848693813862184
2004,4,1,41.69706582077716
2004,4,2,16.87911290740453
2004,4,3,25.86310718586913
2004,4,4,18.271218788103695
2004,4,5,9.05163599182004
2004,4,6,14.224548049476688
2004,4,7,8.932475103230507
2004,4,8,27.65434526150216
2004,4,9,19.136831216596747
2004,4,10,20.886634318482574
2004,4,11,21.31103251792907
2004,4,12,7.4825174825174825
2004,4,13,26.20421475163071
2004,4,14,15.674672817529961
2004,4,15,10.92382333816836
2004,4,16,9.3182271910561
2004,4,17,9.695090139702046
2004,4,18,17.395095655850334
2004,4,19,16.37870592948718
2004,4,20,11.668783337566675
2004,4,21,12.986097118678218
2004,4,22,10.700155256172685
2004,4,23,15.318309014591245
2004,4,24,13.50661406358784
2004,4,25,16.632275132275133
2004,4,26,17.391848588023233
2004,4,27,8.622003250711092
2004,4,28,13.032423723693485
2004,4,29,14.541314248536109
2004,4,30,19.289467100325243
2004,5,1,43.27913552817613
2004,5,2,27.441421205778752
2004,5,3,32.712552636855825
2004,5,4,12.264764764764765
2004,5,5,7.7571370722818385
2004,5,6,11.526928843270673
2004,5,7,16.258714569233117
2004,5,8,20.495068746052567
2004,5,9,16.83734578991496
2004,5,10,8.864259028642591
2004,5,11,16.34539925446341
2004,5,12,13.531990397662039
2004,5,13,33.09446254071661
2004,5,14,29.771374255840712
2004,5,15,10.503199534613147
2004,5,16,13.851816544857536
2004,5,17,25.612444266319322
2004,5,18,29.14622426786708
2004,5,19,15.18939393939394
2004,5,20,14.062813063514326
2004,5,21,31.959175505303183
2004,5,22,21.202679091438554
2004,5,23,21.29580597331074
2004,5,24,20.366287518164054
2004,5,25,14.607139245626454
2004,5,26,24.0920523138833
2004,5,27,21.12312853637775
2004,5,28,22.700689793062082
2004,5,29,12.407035769094557
2004,5,30,21.214172208816432
2004,5,31,28.721928841948046
2004,6,1,30.954352551495706
2004,6,2,36.829492147664695
2004,6,3,16.951657778808254
2004,6,4,8.717948717948717
2004,6,5,9.60014047762392
2004,6,6,14.264256350795826
2004,6,7,19.554759216533306
2004,6,8,12.796231546231546
2004,6,9,17.588557953555135
2004,6,10,9.193404191914174
2004,6,11,6.593279926229036
2004,6,12,34.03693931398417
2004,6,13,26.25773893137714
2004,6,14,30.761398629184463
2004,6,15,31.456653225806452
2004,6,16,26.36313658853516
2004,6,17,34.982698961937714
2004,6,18,29.354472827695037
2004,6,19,20.8628479000502
2004,6,20,17.466321243523318
2004,6,21,32.83744377996343
2004,6,22,27.095673125188235
2004,6,23,20.73364834618254
2004,6,24,24.234065609299577
2004,6,25,34.778652238071814
2004,6,26,23.65217874610938
2004,6,27,24.68693635660912
2004,6,28,28.547846654183502
2004,6,29,20.68344423875519
2004,6,30,22.52739043824701
2004,7,1,20.35209804736186
2004,7,2,20.863522983727282
2004,7,3,17.768901116343052
2004,7,4,8.612823983556424
2004,7,5,21.342288607087365
2004,7,6,19.20018007202881
2004,7,7,26.29143988124691
2004,7,8,10.664720784227338
2004,7,9,17.94530672579453
2004,7,10,14.628426247129525
2004,7,11,15.718717683557394
2004,7,12,25.560401663454712
2004,7,13,21.061652342391575
2004,7,14,35.18216421968461
2004,7,15,19.393584297641716
2004,7,16,25.34640905542545
2004,7,17,17.00242852411966
2004,7,18,22.718238801406514
2004,7,19,16.25365141187926
2004,7,20,11.70839105481892
2004,7,21,17.526077543790592
2004,7,22,29.67222681515343
2004,7,23,29.63088548730866
2004,7,24,16.087028185264547
2004,7,25,20.475900248869927
2004,7,26,17.683163512857835
2004,7,27,21.046528839986184
2004,7,28,24.547683255699926
2004,7,29,25.72129395764523
2004,7,30,23.377820917253093
2004,7,31,23.746353277921507
2004,8,1,14.822003166658154
2004,8,2,15.339368968882143
2004,8,3,13.749874384483972
2004,8,4,17.980197029554432
2004,8,5,7.919290879402846
2004,8,6,20.200274487876786
2004,8,7,15.433729634522237
2004,8,8,12.360207401382675
2004,8,9,17.03886676412764
2004,8,10,20.126446321339646
2004,8,11,11.833037999606221
2004,8,12,12.588634521880065
2004,8,13,20.032486423584174
2004,8,14,17.075450945886494
2004,8,15,16.875475526249048
2004,8,16,17.159877948370223
2004,8,17,12.15265824029902
2004,8,18,17.389815584796754
2004,8,19,27.539317686910234
2004,8,20,22.684602729120293
2004,8,21,20.635879413541268
2004,8,22,18.2224025974026
2004,8,23,14.139314545366656
2004,8,24,19.596152902497668
2004,8,25,22.013827596351867
2004,8,26,13.808097400715045
2004,8,27,11.868333413774796
2004,8,28,24.150332180310766
2004,8,29,17.003997368820524
2004,8,30,16.68278997774983
2004,8,31,9.589647707144263
2004,9,1,21.597165579119086
2004,9,2,14.435520998516548
2004,9,3,10.626306931198041
2004,9,4,9.241741741741741
2004,9,5,16.172342566601344
2004,9,6,29.730208544239726
2004,9,7,24.444009971161837
2004,9,8,12.193582835784671
2004,9,9,15.38728209191759
2004,9,10,10.048763497039358
2004,9,11,6.892669502126595
2004,9,12,21.311638553017865
2004,9,13,9.530297775355498
2004,9,14,16.296670030272452
2004,9,15,21.477792867561995
2004,9,16,18.74009900990099
2004,9,17,21.227558237301547
2004,9,18,18.325671852899575
2004,9,19,16.826247593276786
2004,9,20,10.757583254985402
2004,9,21,5.796444578737977
2004,9,22,7.979472730931777
2004,9,23,10.24352818888284
2004,9,24,10.584861818361595
2004,9,25,11.547071992459054
2004,9,26,15.635568968208544
2004,9,27,16.84825673534073
2004,9,28,21.3533796716027
2004,9,29,11.08928841214685
2004,9,30,13.993190901465436
2004,10,1,14.996121949764333
2004,10,2,16.99646826633427
2004,10,3,10.93513949038171
2004,10,4,8.984647592463364
2004,10,5,17.781010182073533
2004,10,6,30.74088826926907
2004,10,7,13.754090178026733
2004,10,8,16.444773175542405
2004,10,9,10.441568704929368
2004,10,10,9.040533606977938
2004,10,11,9.168581992605176
2004,10,12,32.640544298768376
2004,10,13,9.757551669316376
2004,10,14,16.14835460368686
2004,10,15,20.920236408928833
2004,10,16,10.678625333797747
2004,10,17,18.014988963605564
2004,10,18,25.438725130762087
2004,10,19,29.208955223880597
2004,10,20,23.86380569214722
2004,10,21,23.974108451392283
2004,10,22,22.434676434676433
2004,10,23,15.151251233815247
2004,10,24,17.93009648942722
2004,10,25,15.279135705905357
2004,10,26,10.615108987757539
2004,10,27,16.897699607492424
2004,10,28,22.96913972709933
2004,10,29,22.431071568244036
2004,10,30,16.122555865921786
2004,10,31,14.925642879272953
2004,11,1,14.189262179971912
2004,11,2,14.64570986859057
2004,11,3,15.773226923656075
2004,11,4,12.176330420969023
2004,11,5,19.331803111451162
2004,11,6,23.217917555434298
2004,11,7,21.729677188315343
2004,11,8,25.67355351621927
2004,11,9,5.709040041965379
2004,11,10,8.985330073349633
2004,11,11,19.551849665486028
2004,11,12,15.009331622535868
2004,11,13,12.864874201162992
2004,11,14,15.795190069821567
2004,11,15,11.651466600936653
2004,11,16,10.223914241346492
2004,11,17,13.875968992248062
2004,11,18,13.217626784835057
2004,11,19,21.853687257740052
2004,11,20,15.037658828264243
2004,11,21,22.003207615500028
2004,11,22,31.897110922608654
2004,11,23,33.36033382425135
2004,11,24,41.583818992115184
2004,11,25,16.67322318384474
2004,11,26,6.940109534185266
2004,11,27,22.181654777284727
2004,11,28,28.543474988711054
2004,11,29,25.899280575539567
2004,11,30,25.760799643723093
2004,12,1,15.616858237547893
2004,12,2,22.56023486535736
2004,12,3,18.00340869216502
2004,12,4,23.380683239133695
2004,12,5,24.235454683313957
2004,12,6,16.683627317955676
2004,12,7,31.018902945342646
2004,12,8,28.736525201515004
2004,12,9,8.090504839131572
2004,12,10,9.028952343050443
2004,12,11,22.363377236092
2004,12,12,16.771970132107985
2004,12,13,16.752988047808763
2004,12,14,10.756477209349491
2004,12,15,13.105505967305184
2004,12,16,17.51232741617357
2004,12,17,17.79391627543036
2004,12,18,20.922165820642977
2004,12,19,31.88134550302533
2004,12,20,32.93956178618695
2004,12,21,22.984167442772414
2004,12,22,47.98234861485658
2004,12,23,60.224274406332455
2004,12,24,45.14497821292162
2004,12,25,34.30803182530925
2004,12,26,41.524003048006094
2004,12,27,44.22613485466975
2004,12,28,37.02353984044125
2004,12,29,29.192944422546315
2004,12,30,30.467905239359087
2004,12,31,16.539672022527746
2005,1,1,16.859289222767988
2005,1,2,11.109404597348078
2005,1,3,27.329565347871757
2005,1,4,22.72904198900404
2005,1,5,12.890346861967247
2005,1,6,18.478686918177363
2005,1,7,40.69084133581769
2005,1,8,20.361204968352926
2005,1,9,15.078508341511286
2005,1,10,9.950233659039874
2005,1,11,10.694125026134225
2005,1,12,23.576327548581524
2005,1,13,35.62925598991173
2005,1,14,31.128561361119502
2005,1,15,15.479020563413764
2005,1,16,18.684420772303596
2005,1,17,21.003332660068672
2005,1,18,14.712071443235475
2005,1,19,26.64887337679002
2005,1,20,27.07049792950207
2005,1,21,24.11462011905963
2005,1,22,46.36782423812899
2005,1,23,32.224471315186705
2005,1,24,25.416055440335878
2005,1,25,10.697722353911162
2005,1,26,21.486709252009067
2005,1,27,16.752681643392027
2005,1,28,17.511973783715653
2005,1,29,28.760852873427442
2005,1,30,29.407205473594185
2005,1,31,16.396414543257126
2005,2,1,31.99544188402127
2005,2,2,17.731441159895486
2005,2,3,17.34184102488005
2005,2,4,29.41309638349652
2005,2,5,10.09192159914401
2005,2,6,17.162471395881006
2005,2,7,21.046921616490373
2005,2,8,17.228177641653904
2005,2,9,17.30035231943629
2005,2,10,17.930044652349565
2005,2,11,7.956752888252735
2005,2,12,20.283312577833126
2005,2,13,17.950612072604475
2005,2,14,16.122653316645806
2005,2,15,18.22945673636778
2005,2,16,19.225577442255773
2005,2,17,20.05763830730578
2005,2,18,28.176687116564416
2005,2,19,19.501895897966218
2005,2,20,24.819841144600495
2005,2,21,41.28333498562506
2005,2,22,24.419007120253166
2005,2,23,17.705704814210083
2005,2,24,32.32699132492114
2005,2,25,23.5982687389337
2005,2,26,12.672443278987572
2005,2,27,23.249067550766682
2005,2,28,29.44921527983417
2005,3,1,37.833398705628554
2005,3,2,17.229916897506925
2005,3,3,12.184668136174382
2005,3,4,27.489488257614603
2005,3,5,7.910875908798655
2005,3,6,24.542846026651105
2005,3,7,12.713285904332235
2005,3,8,17.13066692091338
2005,3,9,10.629457181587789
2005,3,10,11.589554500454591
2005,3,11,11.981136833610734
2005,3,12,13.438357038076408
2005,3,13,13.46203214047338
2005,3,14,12.64294790343075
2005,3,15,9.93160795119071
2005,3,16,22.859173569923044
2005,3,17,27.932429797191887
2005,3,18,22.73147697400448
2005,3,19,19.194888901453044
2005,3,20,20.509795876500153
2005,3,21,19.282609757288665
2005,3,22,20.137181630445472
2005,3,23,26.95360344912057
2005,3,24,21.108996877439502
2005,3,25,28.0859375
2005,3,26,24.25753861939235
2005,3,27,23.814321140731558
2005,3,28,33.57938991005084
2005,3,29,16.769668432411223
2005,3,30,14.64401294498382
2005,3,31,25.95595057869805
2005,4,1,31.546210022664315
2005,4,2,15.293320620263964
2005,4,3,15.228649599374634
2005,4,4,12.44928882154553
2005,4,5,10.425833577784296
2005,4,6,15.80087798289059
2005,4,7,13.822035202955817
2005,4,8,27.87555893825516
2005,4,9,8.547297297297296
2005,4,10,12.552032478544632
2005,4,11,11.596871846619576
2005,4,12,35.138950398582814
2005,4,13,8.944728560188828
2005,4,14,9.584695720072228
2005,4,15,11.181228984942255
2005,4,16,6.726520901778634
2005,4,17,8.655569782330346
2005,4,18,7.257355097253446
2005,4,19,6.312729802245851
2005,4,20,13.674814341218708
2005,4,21,10.846522078937085
2005,4,22,26.038416536661465
2005,4,23,19.46299230421005
2005,4,24,17.397316398647956
2005,4,25,14.31574830098274
2005,4,26,12.701412373184802
2005,4,27,13.825701624815363
2005,4,28,15.687328901055924
2005,4,29,11.573757688177292
2005,4,30,24.56803455723542
2005,5,1,40.20805979194021
2005,5,2,9.474885844748858
2005,5,3,10.494247010145667
2005,5,4,10.935948361469713
2005,5,5,16.991751576904417
2005,5,6,26.133639377709766
2005,5,7,28.23932196897146
2005,5,8,30.930088874102942
2005,5,9,10.127595826015083
2005,5,10,15.77840822736714
2005,5,11,10.41882582454429
2005,5,12,27.61877354541649
2005,5,13,17.113848850798597
2005,5,14,11.321392362284556
2005,5,15,15.9733564720294
2005,5,16,9.50290258061369
2005,5,17,7.592077831827658
2005,5,18,14.045441133077604
2005,5,19,24.74863334634908
2005,5,20,29.25531914893617
2005,5,21,10.685210312075984
2005,5,22,14.359657664121356
2005,5,23,13.721510319866967
2005,5,24,13.946136997212266
2005,5,25,23.512226259452028
2005,5,26,19.56468693572788
2005,5,27,14.408019903409922
2005,5,28,13.542795232936077
2005,5,29,10.503477211333985
2005,5,30,11.880122950819672
2005,5,31,14.723926380368098
2005,6,1,37.6385058912008
2005,6,2,8.33377455392598
2005,6,3,12.88030888030888
2005,6,4,10.923213056729919
2005,6,5,13.823957322987392
2005,6,6,30.4394374422113
2005,6,7,20.136927275338728
2005,6,8,17.915066154502775
2005,6,9,12.961947035060595
2005,6,10,20.528587922293056
2005,6,11,21.597348444349407
2005,6,12,19.49622303135699
2005,6,13,19.45699183085055
2005,6,14,20.780443071576812
2005,6,15,14.805382027871216
2005,6,16,21.807795698924732
2005,6,17,18.814346597711058
2005,6,18,12.606711409395974
2005,6,19,14.303258145363408
2005,6,20,17.223687365140254
2005,6,21,15.414095642113383
2005,6,22,20.438832341079316
2005,6,23,18.970390954388655
2005,6,24,17.771185224173404
2005,6,25,14.697676913997531
2005,6,26,22.295606924847394
2005,6,27,29.070324094020776
2005,6,28,31.03291114949146
2005,6,29,31.11212353731057
2005,6,30,42.11623227290149
2005,7,1,25.85767153430686
2005,7,2,14.890847186060485
2005,7,3,16.761252446183953
2005,7,4,17.444243814357524
2005,7,5,7.40990990990991
2005,7,6,22.548199881959473
2005,7,7,27.66470784960107
2005,7,8,27.907612749241707
2005,7,9,8.757450710683173
2005,7,10,26.211497943212603
2005,7,11,13.540614265508184
2005,7,12,21.725109750149045
2005,7,13,34.91329756658364
2005,7,14,37.95929093602179
2005,7,15,38.990409847798084
2005,7,16,33.41999463950683
2005,7,17,36.59230423716125
2005,7,18,32.83182881979271
2005,7,19,28.647284959154252
2005,7,20,28.011586708800152
2005,7,21,29.402771141901578
2005,7,22,23.97910504722832
2005,7,23,17.567712523464735
2005,7,24,18.262606090863706
2005,7,25,35.140043972851544
2005,7,26,25.39541368203452
2005,7,27,29.369641231977774
2005,7,28,24.014336917562723
2005,7,29,22.21771305800907
2005,7,30,19.531501556294945
2005,7,31,21.362886700984557
2005,8,1,25.528469646116704
2005,8,2,13.238061333468952
2005,8,3,26.81213384966736
2005,8,4,16.84292606852186
2005,8,5,16.895233239867448
2005,8,6,21.846990253220355
2005,8,7,25.276876074088218
2005,8,8,37.15605065219461
2005,8,9,11.505909455128204
2005,8,10,14.653102868803265
2005,8,11,8.98145729955602
2005,8,12,34.05170167300776
2005,8,13,22.404313244007902
2005,8,14,31.869363758656768
2005,8,15,28.529495990836196
2005,8,16,31.1921716804728
2005,8,17,19.346577309717567
2005,8,18,26.830141827037867
2005,8,19,26.479438314944833
2005,8,20,21.604870856768414
2005,8,21,19.76184443881429
2005,8,22,16.845062236644548
2005,8,23,17.09604185174218
